Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
FIRST NB MN,BANCOMMUNITY SVC CORP,1637,197759,"SAINT PETER, MN",NAT,453,453,100,99,3,0,N
CITIZENS B&TC,CITIZENS BC,1638,357937,"PLAQUEMINE, LA",SNM,453,453,100,99,5,0,N
WOODFORD ST BK,WOODFORD BSHRS,1639,93244,"MONROE, WI",SNM,452,452,100,99,5,0,N
LOUISIANA NB,LOUISIANA BSHRS,1640,109659,"RUSTON, LA",NAT,451,451,100,99,7,0,N
EVABANK,,1641,498531,"EVA, AL",SNM,451,451,100,99,7,0,N
VERIMORE BK,FIRST MO BSHRS,1642,710176,"BROOKFIELD, MO",SMB,450,450,100,99,4,0,N
LAKE-OSCEOLA ST BK,LAKE FC,1643,11145,"BALDWIN, MI",SNM,450,450,100,99,11,0,N
NORTHWEST BK ROCKFORD,FORESIGHT FNCL GRP,1644,685649,"ROCKFORD, IL",SNM,450,450,100,99,3,0,N
JONES BK,JONES NAT CORP,1645,469559,"SEWARD, NE",SMB,449,449,100,99,2,0,N
M C B&TC,M C BSHRS,1646,1003839,"MORGAN CITY, LA",SNM,449,449,100,99,9,0,N
KENSINGTON BK,KENSINGTON BC,1647,58757,"KENSINGTON, MN",SNM,448,448,100,99,7,0,N
SHAMROCK BK NA,SHAMROCK BSHRS ESOP,1648,300353,"COALGATE, OK",NAT,448,448,100,99,7,0,N
NAPOLEON ST BK,NAPOLEON BC,1649,944047,"NAPOLEON, IN",SNM,448,448,100,99,6,0,N
RACCOON VALLEY BK,GREENE INV CO,1650,102342,"PERRY, IA",SNM,447,447,100,99,4,0,N
MID-AMERICA BK,MID-AMERICA BSHRS,1651,919456,"BALDWIN CITY, KS",SNM,446,446,100,99,3,0,N
LIFESTORE BK,ASHECO MHC,1652,715872,"WEST JEFFERSON, NC",SMB,446,446,100,99,3,0,N
BETTER BKS,BACKLUND INV CO,1653,851631,"PEORIA, IL",SNM,446,446,100,99,9,0,N
CITY NB OF METROPOLIS,CITY NAT BANKCORP,1654,298245,"METROPOLIS, IL",NAT,446,446,100,99,1,0,N
BANK,DECATUR INV,1655,333650,"OBERLIN, KS",SNM,445,445,100,99,12,0,N
OHNWARD B&TC,OHNWARD BSHRS,1656,761543,"CASCADE, IA",SNM,445,445,100,99,5,0,N
FARMERS-MERCHANTS B&TC,,1657,653134,"BREAUX BRIDGE, LA",SNM,445,445,100,99,6,0,N
ENTERPRISE BK,ENTERPRISE ESOP,1658,2730431,"ALLISON PARK, PA",SNM,445,445,100,99,0,0,N
FIRST NB,FULDA BC,1659,944355,"OLDHAM, SD",NAT,445,445,100,99,11,0,N
STAR BK,MIDWEST BC,1660,715050,"MAPLE LAKE, MN",SNM,445,445,100,99,10,0,N
NEBRASKA BK,FARMERS ST BSHRS,1661,143859,"DODGE, NE",SNM,444,444,100,99,8,0,N
BANK OF TIOGA,TREYNOR BSHRS,1662,768953,"TIOGA, ND",SNM,444,444,100,99,1,0,N
FARMERS BK & SVG CO,FARMERS BSHRS,1663,58225,"POMEROY, OH",SNM,443,443,100,99,7,0,N
SECURITY ST BK,FINANCIAL SCTY CORP,1664,955959,"BASIN, WY",SMB,443,443,100,99,4,0,N
BANK3,BANC3 HOLDS,1665,502652,"MEMPHIS, TN",SNM,443,443,100,99,5,0,N
DENISON ST BK,DENISON BSHRS,1666,869551,"HOLTON, KS",SNM,443,443,100,99,5,0,N
BANK OF CMRC,SOUTHEAST BSHRS,1667,862057,"CHANUTE, KS",SMB,443,443,100,99,14,0,N
PARTNERS BK,HELENA BSHRS,1668,335346,"HELENA, AR",SNM,442,442,100,99,8,0,N
PEOPLES INDEP BK,PEOPLES INDEP BSHRS,1669,1188987,"BOAZ, AL",SNM,442,442,100,99,8,0,N
FIRST NB IN NEW BREMEN,,1670,204826,"NEW BREMEN, OH",NAT,441,441,100,99,4,0,N
CITIZENS ST BK,CITIZENS BSHRS OF WOODVILLE,1671,867856,"HUDSON, WI",SNM,441,441,100,99,4,0,N
TEXAS CHAMPION BK,MESQUITE FNCL SVC,1672,579364,"CORPUS CHRISTI, TX",SNM,440,440,100,99,9,0,N
NORTHERN ST BK,GATO HOLDINGS,1673,188056,"THIEF RIVER FALLS, MN",SNM,440,440,100,99,2,0,N
CITY NB&TC,JRMB II,1674,294751,"LAWTON, OK",NAT,440,440,100,99,40,0,N
LIBERTY NB,PARIS BSHRS,1675,1669,"PARIS, TX",NAT,440,440,100,99,1,0,N
IOWA ST BK,IOWA ST BHC,1676,662949,"DES MOINES, IA",SNM,439,439,100,99,4,0,N
AMERICAN NB,ANB HOLD,1677,481430,"OAKLAND PARK, FL",NAT,439,439,100,99,0,0,N
UNION BK,HOMETOWN BSHRS,1678,667029,"MIDDLEBOURNE, WV",SNM,437,437,100,99,8,0,N
CORNERSTONE BK,CORNERSTONE BSHRS,1679,3027763,"OVERLAND PARK, KS",SNM,436,436,100,99,0,0,N
BANK OF THE FLINT HILLS,WAMEGO BSHRS,1680,552059,"WAMEGO, KS",SMB,436,436,100,99,7,0,N
PATRIOT BK,SECURITY BC TN,1681,3120646,"MILLINGTON, TN",SMB,436,436,100,99,7,0,N
CITIZENS BK OF AMER,CBA BSHRS,1682,19936,"AMERICUS, GA",SNM,436,436,100,99,2,0,N
BANK NA,NBM CORP,1683,829050,"MCALESTER, OK",NAT,435,435,100,99,6,0,N
CITIZENS ST BK,FIRST LENA CORP,1684,356239,"LENA, IL",SNM,434,434,100,99,5,0,N
MERIT BK,MERIT HOLDS LLC,1685,290838,"HUNTSVILLE, AL",SNM,434,434,100,99,3,0,N
FIRST PACIFIC BK,FIRST PACIFIC BC,1686,3470930,"WHITTIER, CA",SMB,434,434,100,99,4,0,N
FARMERS B&TC,FARMERS BANCORP,1687,33147,"BLYTHEVILLE, AR",SMB,432,432,100,99,5,0,N
ROLLING HILLS B&T,ANITA BC,1688,882242,"ATLANTIC, IA",SMB,431,431,100,99,11,0,N
HOME ST BK,GREENE INV CO,1689,653947,"JEFFERSON, IA",SNM,431,431,100,99,0,0,N
NATIONAL GRAND BK OF MARBLEH,GRAND BK CORP,1690,863607,"MARBLEHEAD, MA",NAT,431,431,100,99,1,0,N
CITIZENS ST BK,GOERING MGMT CO LLC,1691,273550,"MOUNDRIDGE, KS",SNM,431,431,100,99,8,0,N
HAMLIN B&TC,,1692,291611,"SMETHPORT, PA",SNM,431,431,100,99,7,0,N
SPRINGFIELD ST BK,SPRINGFIELD BSHRS,1693,197142,"SPRINGFIELD, KY",SMB,431,431,100,99,2,0,N
HYPERION BK,HYPERION BSHRS,1694,3517590,"PHILADELPHIA, PA",SNM,430,430,100,99,1,0,N
AMERISTATE BK,ATOKA ST BC,1695,508355,"ATOKA, OK",SMB,429,429,100,99,5,0,N
NORTHEAST SCTY BK,INDEPENDENCE BSHRS,1696,442244,"SUMNER, IA",SNM,429,429,100,99,6,0,N
FREEDOMBANK,FREEDOMBANK SHARES INC ESOP,1697,652043,"ELKADER, IA",SNM,427,427,100,99,3,0,N
VARO BK NA,VARO MONEY,1698,5518023,"DRAPER, UT",NAT,427,427,100,99,0,0,N
BLC CMNTY BK,INDEPENDENT BC,1699,578741,"LITTLE CHUTE, WI",SNM,427,427,100,99,0,0,N
CITIZENS ST BK,,1700,523161,"SEALY, TX",SNM,427,427,100,99,0,0,N
ALLIANCE BK,ALLIANCE BC,1701,493741,"FRANCESVILLE, IN",SNM,426,426,100,99,6,0,N
SOUTHERN BK OF TN,,1702,2793593,"MOUNT JULIET, TN",SMB,426,426,100,99,4,0,N
LINCOLN NB OF HODGENVLLE,HAMBAC,1703,553944,"HODGENVILLE, KY",NAT,426,426,100,99,4,0,N
CROWN BK,CROWN BSHRS,1704,2860271,"EDINA, MN",SNM,425,425,100,99,1,0,N
BANK OF FRANKLIN CTY,FRANKLIN BC,1705,2913702,"WASHINGTON, MO",SNM,424,424,100,99,5,0,N
ASTRA BK,ASTRA FNCL GRP,1706,1003455,"SCANDIA, KS",SNM,424,424,100,99,7,0,N
MISSOURI BK,WARREN CTY BSHRS,1707,309150,"WARRENTON, MO",SMB,424,424,100,99,6,0,N
MINT NB,MINT HOLDS,1708,3821626,"KINGWOOD, TX",NAT,423,423,100,99,0,0,N
PLANTERS FIRST BK,PLANTERS FIRST BC,1709,300933,"CORDELE, GA",SNM,423,423,100,99,7,0,N
ALDEN ST BK,,1710,414102,"ALDEN, NY",SMB,423,423,100,99,2,0,N
MAQUOKETA ST BK,OHNWARD BSHRS,1711,683449,"MAQUOKETA, IA",SMB,423,423,100,99,3,0,N
FIRST NB&T,FNB BSHRS,1712,251558,"IRON MOUNTAIN, MI",NAT,422,422,100,99,4,0,N
ST HENRY BK,ST HENRY BC,1713,568126,"SAINT HENRY, OH",SMB,422,422,100,99,2,0,N
BANK OF LAKE MILLS,,1714,477349,"LAKE MILLS, WI",SNM,422,422,100,99,1,0,N
TRUBANK,COMMUNITY BSHRS CORP,1715,862141,"INDIANOLA, IA",SNM,421,421,100,99,7,0,N
CASEY COUNTY BK,CASEY CTY BC,1716,646145,"LIBERTY, KY",SMB,421,421,100,99,4,0,N
HONOR BK,HONOR BC,1717,815147,"HONOR, MI",SNM,420,420,100,99,7,0,N
FIRST JACKSON BK,1ST JACKSON BSHRS,1718,248633,"STEVENSON, AL",SNM,419,419,100,99,5,0,N
BANK,BANCSHARES,1719,2505460,"JENNINGS, LA",SNM,419,419,100,99,6,0,N
COMMERCIAL BK,TCB BSHRS,1720,469737,"CRAWFORD, GA",SNM,419,419,100,99,4,0,N
UNION ST BK,EVEREST BSHRS,1721,736550,"EVEREST, KS",SMB,418,418,100,99,7,0,N
BANK OF THE PLAINS,PLAINS BSHRS,1722,302553,"PLAINS, KS",SNM,418,418,100,99,8,0,N
TOWN & COUNTRY B&TC,FIRST FARMERS BK HC,1723,692946,"BARDSTOWN, KY",SNM,417,417,100,99,4,0,N
NEW ERA BK,NEW ERA BC,1724,1014657,"FREDERICKTOWN, MO",SNM,417,417,100,99,7,0,N
BANK OF DUDLEY,HOGAN INV I,1725,546535,"DUDLEY, GA",SNM,417,417,100,99,5,0,N
FIRST TX BK,FIRST TX BC,1726,688257,"KILLEEN, TX",SNM,417,417,100,99,3,0,N
MCBANK,GOLDTHWAITE BSHRS,1727,522753,"GOLDTHWAITE, TX",SNM,417,417,100,99,3,0,N
SECURITY ST BK,OLD O'BRIEN BANC SHARES,1728,425845,"SUTHERLAND, IA",SNM,416,416,100,99,4,0,N
WELCH ST BK,WELCH BSHRS,1729,416656,"WELCH, OK",SNM,416,416,100,99,5,0,N
PEOPLES BK,PEOPLES FNCL GROUP,1730,285928,"IVA, SC",SNM,416,416,100,99,6,0,N
UNITED CUMBERLAND BK,MCCREARY BSHRS,1731,425818,"WHITLEY CITY, KY",SNM,416,416,100,99,6,0,N
FIRST CENTURY BK NA,FIRST CENTURY BC,1732,2997748,"COMMERCE, GA",NAT,416,416,100,99,2,0,N
BANK OF MADISON,MADISON BK CORP,1733,752831,"MADISON, GA",SNM,416,416,100,99,2,0,N
NOBLEBANK & TR,NOBLE BSHRS,1734,3385744,"ANNISTON, AL",SMB,415,415,100,99,5,0,N
COMMUNITY B&TC,COMMUNITY BSHRS ESOP,1735,957757,"NEOSHO, MO",SMB,415,415,100,99,12,0,N
MARION CENTER BK,COMMUNITY BKR CORP,1736,947525,"INDIANA, PA",SNM,415,415,100,99,6,0,N
DOLORES ST BK,,1737,63050,"DOLORES, CO",SNM,415,415,100,99,3,0,N
WAUKON ST BK,WFC,1738,436542,"WAUKON, IA",SMB,415,415,100,99,3,0,N
EDISON NB,EDISON BSHRS,1739,2594419,"FORT MYERS, FL",NAT,415,415,100,99,3,0,N
CENTINEL BK OF TAOS,CENTINEL BSHRS,1740,800853,"TAOS, NM",SNM,414,414,100,99,1,0,N
FIRST NB,,1741,458665,"STANTON, TX",NAT,414,414,100,99,1,0,N
ENNIS ST BK,ENNIS BSHRS,1742,435059,"ENNIS, TX",SNM,413,413,100,99,4,0,N
FIRST ST BK OF THE SOUTHEAST,FIRST ST BSHRS,1743,961811,"MIDDLESBORO, KY",SNM,413,413,100,99,7,0,N
CHICKASAW CMNTY BK,CHICKASAW BANC HOLD CO,1744,64552,"OKLAHOMA CITY, OK",SMB,413,413,100,99,1,0,N
ALLIANCE CMNTY BK,AC BC,1745,924937,"PETERSBURG, IL",SNM,413,413,100,99,4,0,N
FIRST NB&TC,TREYNOR BSHRS,1746,32234,"CLINTON, IL",NAT,412,412,100,99,3,0,N
ANCHOR BK,ANCHOR BC,1747,3342671,"PALM BEACH GARDENS, FL",SMB,412,412,100,99,4,0,N
MEADE COUNTY BK,MEADE BANCORP,1748,776547,"BRANDENBURG, KY",SNM,411,411,100,99,3,0,N
CLINTON NB,WJ YOUNG & CO,1749,773443,"CLINTON, IA",NAT,411,411,100,99,8,0,N
LIBERTY CAP BK,LIBERTY CAP BSHRS,1750,3690121,"ADDISON, TX",SNM,410,410,100,99,0,0,N
FRONTIER BK,WHITCORP FC,1751,191355,"LAMAR, CO",SNM,410,410,100,99,7,0,N
VILLAGE BK,VILLAGE BSHRS,1752,2010722,"SAINT FRANCIS, MN",SNM,409,409,100,99,3,0,N
BANK OF STAR VALLEY,STAR VALLEY BSHRS,1753,2396604,"AFTON, WY",SMB,409,409,100,99,2,0,N
FIRST NB,FIRST NB CORP,1754,60648,"CLOVERDALE, IN",NAT,409,409,100,99,6,0,N
FIRST ST BK OF DEQUEEN,FIRST ST BSHRS,1755,519146,"DE QUEEN, AR",SMB,408,408,100,99,6,0,N
STATE SVG BK,CENTRAL-STATE BC,1756,22543,"FRANKFORT, MI",SNM,408,408,100,99,7,0,N
TEXAS ST BK,TEXAS BC,1757,748964,"SAN ANGELO, TX",SNM,408,408,100,99,3,0,N
ONE AMER BK,ONE AMER FC,1758,95051,"CENTERVILLE, SD",SNM,407,407,100,99,2,0,N
BANK OF ZACHARY,ZACHARY BSHRS,1759,860334,"ZACHARY, LA",SNM,407,407,100,99,4,0,N
CITIZENS ST BK,COMMUNITY BSHRS,1760,572459,"MARYSVILLE, KS",SNM,407,407,100,99,3,0,N
FARMERS SVGS BK,SOUTHERN WI BSHRS CORP,1761,205346,"MINERAL POINT, WI",SNM,406,406,100,99,5,0,N
GUARANTY B&TC OF DELHI,DELHI BSHRS,1762,969255,"DELHI, LA",SNM,406,406,100,99,9,0,N
FIRST NB OF MONTEREY,,1763,44040,"MONTEREY, IN",NAT,405,405,100,99,3,0,N
BANKERS BK OF THE WEST,BANKERS BK OF THE WEST BC,1764,732758,"DENVER, CO",SMB,405,405,100,99,0,0,N
BANK OF MAUSTON,MAUSTON BC,1765,601443,"MAUSTON, WI",SNM,404,404,100,99,5,0,N
PEOPLES BK OF E TN,PEOPLES BSHRS OF TN,1766,2614344,"MADISONVILLE, TN",SNM,404,404,100,99,9,0,N
BANK OF ENGLAND,MHBC INV I LLLP,1767,244149,"ENGLAND, AR",SNM,404,404,100,99,5,0,N
BANK OF LANDISBURG,,1768,734613,"LANDISBURG, PA",SMB,402,402,100,99,3,0,N
HIGH PLAINS BK,HIGH PLAINS BKG GROUP INC,1769,247551,"FLAGLER, CO",SMB,402,402,100,99,4,0,N
PROGROWTH BK,PROGRESSIVE GROWTH CORP,1770,751254,"NICOLLET, MN",SNM,402,402,100,99,2,0,N
F&C BK,F&C BC,1771,14155,"HOLDEN, MO",SNM,402,402,100,99,2,0,N
EXCHANGE B&TC,PERRY BSHRS,1772,456755,"PERRY, OK",SMB,402,402,100,99,2,0,N
NATIVE AMER BK NA,NATIVE AMER BC CO,1773,664653,"DENVER, CO",NAT,401,401,100,99,1,0,N
FIRST ST B&T,UNIVERSAL FNCL SVC,1774,144856,"BAYPORT, MN",SNM,401,401,100,99,3,0,N
RIVERHILLS BK,RIVERHILLS CAP CORP,1775,573335,"VICKSBURG, MS",SNM,401,401,100,99,3,0,N
TOWER CMNTY BK,GENERAL BSHRS,1776,989730,"JASPER, TN",SNM,401,401,100,99,7,0,N
COMMUNITY BK,COMMUNITY BC OF SANTA MARIA,1777,2997216,"SANTA MARIA, CA",SNM,400,400,100,99,1,0,N
AMERICAN NB FOX CITIES,AMERICAN NAT BC,1778,2051127,"APPLETON, WI",NAT,400,400,100,99,0,0,N
CITIZENS BK OF EDMOND,CITIZENS BSHRS ESOP,1779,172457,"EDMOND, OK",SMB,399,399,100,99,1,0,N
BANK OF CLARENDON,,1780,3720,"MANNING, SC",SNM,399,399,100,99,4,0,N
CATTLE B&TC,CATTLE CROSSING,1781,529659,"SEWARD, NE",SNM,399,399,100,99,3,0,N
GRUNDY BK,ILLINOIS VALLEY BC,1782,715144,"MORRIS, IL",SMB,399,399,100,99,3,0,N
DAKOTA WESTERN BK,DAKOTA WESTERN BSHRS,1783,827458,"BOWMAN, ND",SMB,398,398,100,99,4,0,N
KENTLAND BK,KENBANCORP,1784,367543,"KENTLAND, IN",SNM,397,397,100,99,4,0,N
FIRST CMNTY BK,HARBOR SPRINGS FC,1785,932745,"HARBOR SPRINGS, MI",SMB,397,397,100,99,9,0,N
CHELSEA ST BK,CSB BC,1786,711548,"CHELSEA, MI",SMB,397,397,100,99,2,0,N
LAMESA NB,,1787,623052,"LAMESA, TX",NAT,396,396,100,99,0,0,N
PACIFIC ALLI BK,,1788,3546862,"SAN GABRIEL, CA",SNM,394,394,100,99,2,0,N
FIRST ST BK SOUTHWEST,FIRST ST BK SW KSOP PLAN & TR,1789,823656,"PIPESTONE, MN",SMB,394,394,100,99,5,0,N
PRISM BK,WDCO VENTS LLC,1790,905356,"GUTHRIE, OK",SNM,394,394,100,99,3,0,N
FIRST SENTINEL BK,FIRST REGION BSHRS,1791,920975,"RICHLANDS, VA",SMB,393,393,100,99,8,0,N
AMERICAN BK OF OK,AMERIBANK HC,1792,2684552,"COLLINSVILLE, OK",SNM,393,393,100,99,5,0,N
LOCAL BK,GRANDVIEW BSHRS,1793,815754,"HULBERT, OK",SMB,393,393,100,99,4,0,N
NORTH STAR BK,,1794,750051,"ROSEVILLE, MN",SNM,392,392,100,99,1,0,N
JAMES POLK STONE CMNTY BK,JAMES POLK STONE CMNTY BSHRS,1795,785857,"PORTALES, NM",SNM,392,392,100,99,8,0,N
FARMERS ST BK OF CALHAN,PIEPER BC,1796,956956,"CALHAN, CO",SNM,392,392,100,99,3,0,N
COMMERCIAL BK & TR OF PA,COMMERCIAL NAT FNCL CORP,1797,945026,"LATROBE, PA",SNM,390,390,100,99,6,0,N
FIRST NB,,1798,855264,"PORT LAVACA, TX",NAT,390,390,100,99,3,0,N
AUSTIN CTY ST BK,AUSTIN CTY BSHRS,1799,3463875,"BELLVILLE, TX",SNM,390,390,100,99,2,0,N
FARMERS & MRCH BK OF SC,FMB OF SC BSHRS,1800,282226,"HOLLY HILL, SC",SNM,389,389,100,99,7,0,N
FLEETWOOD BK,FLEETWOOD BK CORP,1801,551016,"FLEETWOOD, PA",SMB,389,389,100,99,6,0,N
FIRST NB OF CLARKSDALE,FIRST VALLEY NAT CORP,1802,11640,"CLARKSDALE, MS",NAT,388,388,100,99,4,0,N
PEOPLES ST BK OF PLAINVIEW,WRZ BSHRS,1803,786555,"PLAINVIEW, MN",SMB,387,387,100,99,4,0,N
FIRST NB OF ALLENDALE,ALLENDALE BANCORP,1804,990642,"ALLENDALE, IL",NAT,387,387,100,99,2,0,N
BANK OF LAFAYETTE,LAFAYETTE BSHRS,1805,944739,"LA FAYETTE, GA",SNM,387,387,100,99,2,0,N
EXCHANGE BK OF MO,NORTHERN MO BSHRS,1806,686459,"FAYETTE, MO",SMB,387,387,100,99,5,0,N
COFFEE CTY BK,COFFEE CTY BSHRS,1807,211338,"MANCHESTER, TN",SNM,387,387,100,99,3,0,N
HOMETOWN BK OF PA,,1808,3594087,"BEDFORD, PA",SNM,387,387,100,99,6,0,N
FIRST ST BK,FULL SVC INS AGY,1809,917050,"BUXTON, ND",SNM,387,387,100,99,4,0,N
EXCHANGE BK,EXCHANGE BSHRS,1810,613839,"MILLEDGEVILLE, GA",SNM,386,386,100,99,4,0,N
FIRST EXCH BK,HERITAGE BSHRS,1811,170332,"WHITE HALL, WV",SNM,386,386,100,99,6,0,N
FORESIGHT BK,PLAINVIEW BSHRS,1812,755458,"PLAINVIEW, MN",SNM,386,386,100,99,2,0,N
GUARANTY ST B&TC,GUARANTY,1813,1009756,"BELOIT, KS",SNM,386,386,100,99,8,0,N
STATE BK,FORESIGHT FNCL GRP,1814,2791517,"FREEPORT, IL",SNM,385,385,100,99,0,0,N
DAKOTA HERITAGE BK,HUNTER HC,1815,860352,"HUNTER, ND",SNM,385,385,100,99,10,0,N
HENDERSON ST BK,HENDERSON ST CO,1816,97055,"HENDERSON, NE",SNM,385,385,100,99,5,0,N
GLENNVILLE BK,GB BK GRP,1817,439132,"GLENNVILLE, GA",SNM,384,384,100,99,6,0,N
ELDERTON ST BK,KEYSTRONG FNCL INC,1818,282824,"ELDERTON, PA",SNM,384,384,100,99,2,0,N
LIBERTYVILLE SVG BK,LIBERTYVILLE SVGS BK ESOT,1819,857745,"FAIRFIELD, IA",SNM,383,383,100,99,5,0,N
BANK OF WESTERN OK,WESTERN OK BSHRS,1820,175056,"ELK CITY, OK",SMB,383,383,100,99,5,0,N
FIRST-LOCKHART NB,LOCKHART BSHRS,1821,631150,"LOCKHART, TX",NAT,382,382,100,99,5,0,N
BANK OF CMRC,COMMERCE FC,1822,3134698,"DUNCAN, OK",SNM,382,382,100,100,5,0,N
BANKCHEROKEE,CHEROKEE BSHRS,1823,748254,"SAINT PAUL, MN",SNM,382,382,100,100,2,0,N
FIRST NB OF ELMER,ELMER BC,1824,609010,"ELMER, NJ",NAT,382,382,100,100,5,0,N
GREAT OAKS BK,GREAT OAKS FNCL HOLDS,1825,364131,"EASTMAN, GA",SNM,382,382,100,100,5,0,N
BANK OF THE LOWCOUNTRY,COMMUNITYCORP,1826,1404481,"WALTERBORO, SC",SNM,381,381,100,100,4,0,N
PEOPLES ST BK,BOZKA INV,1827,530851,"HALLETTSVILLE, TX",SNM,380,380,100,100,0,0,N
FIRST CITIZENS NB,,1828,230423,"UPPER SANDUSKY, OH",NAT,380,380,100,100,8,0,N
COMMUNITY RESOURCE BK,MIDCOUNTRY ACQ CORP,1829,813853,"NORTHFIELD, MN",SMB,380,380,100,100,4,0,N
FORTE BK,FNB HARTFORD BC,1830,742944,"HARTFORD, WI",SNM,379,379,100,100,2,0,N
WAYPOINT BK,MIDWEST BANCO CORP,1831,244158,"COZAD, NE",SNM,379,379,100,100,6,0,N
STATE B&TC,PEOPLES BC,1832,386731,"WINFIELD, AL",SNM,379,379,100,100,3,0,N
PEOPLES BK,PB BSHRS INC ESOP,1833,148238,"CLIFTON, TN",SMB,379,379,100,100,4,0,N
BANK OF THE BLUEGRASS & TC,BLUEGRASS BSHRS,1834,1006513,"LEXINGTON, KY",SNM,379,379,100,100,2,0,N
HERITAGE B&T,HERITAGE FC,1835,3429219,"COLUMBIA, TN",SNM,378,378,100,100,3,0,N
GEORGIA CMNTY BK,GEORGIA CMNTY BC,1836,2823221,"ALBANY, GA",SNM,377,377,100,100,7,0,N
GRAND RIDGE NB,PREMIER CMRC BC,1837,875132,"WHEATON, IL",NAT,377,377,100,100,1,0,N
SPRING BK,,1838,3721605,"BROOKFIELD, WI",SNM,377,377,100,100,0,0,N
FIRST NB OF HENNING,HENNING BSHRS,1839,23456,"OTTERTAIL, MN",NAT,376,376,100,100,4,0,N
GREAT PLAINS ST BK,RAE VALLEY FNCL,1840,733559,"PETERSBURG, NE",SNM,376,376,100,100,4,0,N
ALLIANCE BK,ALLIANCE BSHRS,1841,2619714,"CAPE GIRARDEAU, MO",SNM,376,376,100,100,4,0,N
PREMIER BK,PREMIER FC,1842,2687133,"DUBUQUE, IA",SMB,376,376,100,100,2,0,N
SUNMARK CMNTY BK,SUNMARK BSHRS,1843,100236,"PERRY, GA",SNM,375,375,100,100,5,0,N
SOUTHERN HERITAGE BK,SHB BC,1844,935559,"JONESVILLE, LA",SNM,375,375,100,100,9,0,N
RSNB BK,RSNB BC,1845,550952,"ROCK SPRINGS, WY",SMB,375,375,100,100,1,0,N
BANK OF CLOVIS,CLOVIS BSHRS,1846,2948423,"CLOVIS, NM",SNM,374,374,100,100,3,0,N
IRELAND BK,IRELAND BC,1847,428462,"MALAD CITY, ID",SNM,374,374,100,100,11,0,N
EXCHANGE BK OF AL,GADSDEN CORP,1848,672537,"ALTOONA, AL",SNM,374,374,100,100,4,0,N
SECURITY NB,SECURITY FS CORP,1849,119153,"ENID, OK",NAT,374,374,100,100,2,0,N
CIBC NAT TC,CIBC BC USA,1850,975751,"ATLANTA, GA",NAT,373,373,100,100,9,0,N
PEOPLES CMNTY BK,PEOPLES CMNTY BSHRS,1851,420644,"MAZOMANIE, WI",SNM,373,373,100,100,5,0,N
FIRST SECURE B&TC,FIRST SECURE BK GRP,1852,25647,"PALOS HILLS, IL",SNM,373,373,100,100,5,0,N
AMERICAN PRIDE BK,AMERICAN BC,1853,3671997,"MACON, GA",SNM,373,373,100,100,3,0,N
FIRST ST BK,FSB BSHRS,1854,796152,"CLUTE, TX",SNM,373,373,100,100,2,0,N
COMMUNITY BK DE,,1855,3446784,"LEWES, DE",SNM,373,373,100,100,1,0,N
OOSTBURG ST BK,OOSTBURG BC,1856,248745,"OOSTBURG, WI",SNM,373,373,100,100,1,0,N
FIRST NB IN DERIDDER,,1857,480433,"DERIDDER, LA",NAT,373,373,100,100,5,0,N
F&M BK,WASHINGTON/WILKES HC,1858,510330,"WASHINGTON, GA",SNM,372,372,100,100,4,0,N
FIRST NB IN PHILIP,PHILIP BC,1859,538754,"PHILIP, SD",NAT,372,372,100,100,1,0,N
LAMAR NB,LAMAR BC,1860,2161,"PARIS, TX",NAT,372,372,100,100,5,0,N
PEOPLES TC OF ST ALBANS,,1861,463605,"SAINT ALBANS, VT",SNM,372,372,100,100,5,0,N
BRANSON BK,BRANSON BSHRS,1862,2861317,"BRANSON, MO",SNM,371,371,100,100,4,0,N
IOWA ST BK,CLARKEL,1863,865142,"CLARKSVILLE, IA",SNM,371,371,100,100,2,0,N
COWBOY BK,COWBOY BSHRS LLC,1864,883959,"KREMLIN, OK",SMB,371,371,100,100,4,0,N
CATTARAUGUS CTY BK,C C BC,1865,254504,"LITTLE VALLEY, NY",SNM,371,371,100,100,6,0,N
WESTERN BK ARTESIA NM,WESTERN BSHRS NM,1866,709554,"ARTESIA, NM",SNM,371,371,100,100,0,0,N
LEWIS & CLARK BK,LEWIS & CLARK BC,1867,3489071,"OREGON CITY, OR",SNM,371,371,100,100,2,0,N
FIRST IA ST BK,VAN BUREN BC ESOP,1868,787842,"ALBIA, IA",SMB,371,371,100,100,5,0,N
FIRST CITIZENS BK,FIRST CITIZENS-CRENSHAW BSHRS,1869,541231,"LUVERNE, AL",SNM,370,370,100,100,4,0,N
BANK OF GLEN BURNIE,GLEN BURNIE BC,1870,628123,"GLEN BURNIE, MD",SNM,368,368,100,100,7,0,N
PIKE NB,PCNB CORP,1871,880332,"MCCOMB, MS",NAT,368,368,100,100,4,0,N
COMMUNITY ST BK,CSB FNCL HOLDS,1872,987231,"GALVA, IL",SNM,368,368,100,100,5,0,N
WATERMARK BK,,1873,5313312,"OKLAHOMA CITY, OK",SNM,368,368,100,100,0,0,N
SOUTHERN INDEP BK,SOUTHERN INDEP BSHRS,1874,3531176,"OPP, AL",SNM,368,368,100,100,2,0,N
INTEGRITY BK & TR,INTEGRITY CAP HOLDS,1875,3160978,"MONUMENT, CO",SNM,368,368,100,100,3,0,N
