Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
C3BANK NA,C3 BC,949,754068,"ENCINITAS, CA",NAT,883,883,100,97,3,0,N
OXFORD BK,OXFORD BK CORP,950,448040,"OXFORD, MI",SMB,883,883,100,97,8,0,N
SECURITY ST BK,BRISCOE RANCH,951,839068,"PEARSALL, TX",SNM,883,883,100,97,6,0,N
FIRST AMER B&TC,FIRST AMER BC,952,921039,"ATHENS, GA",SNM,882,882,100,97,6,0,N
UNITED S BK,UNISOUTH,953,327435,"UMATILLA, FL",SNM,880,880,100,97,13,0,N
AMERICAN BK OF FREEDOM,EVERGREEN BSHRS,954,568359,"WELLSVILLE, MO",SNM,880,880,100,97,9,0,N
NBC OKLAHOMA,NBC CORP OF OKLAHOMA,955,39756,"OKLAHOMA CITY, OK",SNM,879,879,100,97,5,0,N
COMMUNITY BK,MANSFIELD BSHRS,956,974754,"MANSFIELD, LA",SNM,879,879,100,97,11,0,N
HEARTLAND BK,GENEVA ST CO,957,88455,"GENEVA, NE",SNM,876,876,100,97,14,0,N
AXIOM BK NA,AXIOM BSHRS,958,408875,"MAITLAND, FL",NAT,874,874,100,97,6,0,N
SCHERTZ B&TC,SCHERTZ BSHRS CORP,959,583268,"SCHERTZ, TX",SNM,873,873,100,97,5,0,N
UNITED PRAIRIE BK,FARMERS ST CORP,960,712059,"MOUNTAIN LAKE, MN",SNM,872,872,100,97,9,0,N
UNITED B&TC,UBT BSHRS,961,990352,"MARYSVILLE, KS",SMB,872,872,100,97,15,0,N
AFFINITY BK NA,AFFINITY BSHRS,962,321273,"COVINGTON, GA",NAT,870,870,100,97,2,0,N
NEWFIELD NB,NEWFIELD BC,963,632410,"NEWFIELD, NJ",NAT,868,868,100,97,10,0,N
GREENFIELD BKG CO,GREENFIELD BSHRS,964,592644,"GREENFIELD, IN",SNM,867,867,100,97,6,0,N
PILOT GROVE SVG BK,PILOT GROVE SVGS BK ESOP,965,585749,"PILOT GROVE, IA",SNM,866,866,100,97,13,0,N
JUNIATA VALLEY BK,JUNIATA VALLEY FNCL CORP,966,215710,"MIFFLINTOWN, PA",SNM,865,865,100,97,14,0,N
HNB NB,R DEAN PHILLIPS BK TR,967,908553,"HANNIBAL, MO",NAT,864,864,100,97,14,0,N
TEXAS NB,TNB BSHRS,968,497954,"MERCEDES, TX",NAT,863,863,100,97,8,0,N
PRIME MERIDIAN BK,PRIME MERIDIAN HC,969,3690701,"TALLAHASSEE, FL",SNM,863,863,100,97,3,0,N
CALVIN B TAYLOR BKG CO BERLI,CALVIN B TAYLOR BSHRS,970,39327,"BERLIN, MD",SNM,862,862,100,97,10,0,N
FIRST NB OF MIDDLE TN,FIRST MCMINNVILLE CORP,971,87234,"MCMINNVILLE, TN",NAT,860,860,100,97,9,0,N
FIRST SECURITY BK,SECURITY CAPITAL CORP,972,718145,"BATESVILLE, MS",SNM,859,859,100,97,16,0,N
FIRST CMRL BK,FIRST CMRL BSHRS,973,2948058,"JACKSON, MS",SNM,858,858,100,97,4,0,N
FIRST CMRL BK USA,,974,2332910,"ALHAMBRA, CA",SNM,858,858,100,97,7,0,N
BANK OF CHARLES TOWN,POTOMAC BSHRS,975,1014125,"CHARLES TOWN, WV",SNM,854,854,100,97,8,0,N
COMMUNITY NB,COMMUNITY BSHRS,976,354552,"SENECA, KS",NAT,853,853,100,97,5,0,N
CNB BK,CARLSBAD BC,977,219651,"CARLSBAD, NM",SNM,852,852,100,97,2,0,N
LEGENDS BK,LEGENDS FNCL HOLD,978,2745426,"CLARKSVILLE, TN",SNM,851,851,100,97,8,0,N
NEW PEOPLES BK,NEW PEOPLES BSHRS,979,2736451,"HONAKER, VA",SMB,851,851,100,97,16,0,N
BANK OF EASTERN OR,BEO BC,980,14865,"HEPPNER, OR",SNM,850,850,100,97,20,0,N
AMERASIA BK,,981,1169650,"FLUSHING, NY",SNM,850,850,100,97,6,0,N
FARMERS NB,PROPHETSTOWN BKG CO,982,933041,"PROPHETSTOWN, IL",NAT,849,849,100,97,2,0,N
BALLSTON SPA NB,BALLSTON SPA BC,983,505,"BALLSTON SPA, NY",NAT,849,849,100,97,12,0,N
VERMILLION ST BK,VERMILLION BSHRS,984,208057,"VERMILLION, MN",SNM,849,849,100,97,5,0,N
WESTBURY BK,WESTBURY BC,985,524971,"WAUKESHA, WI",SNM,846,846,100,97,8,0,N
RIO BK,RIO FNCL SVC,986,956750,"MCALLEN, TX",SNM,846,846,100,97,15,0,N
BANKIOWA,FIDELITY BAN CORP,987,737548,"CEDAR RAPIDS, IA",SNM,846,846,100,97,12,0,N
SECURITY BK,PAWNEE HC,988,516855,"TULSA, OK",SMB,842,842,100,97,0,0,N
TEXAS BK,HENDERSON TX BSHRS,989,414764,"HENDERSON, TX",SNM,842,842,100,97,10,0,N
TRADITIONS BK,TRADITIONS BC,990,3145797,"YORK, PA",SNM,841,841,100,97,6,0,N
KILLBUCK SVGS BK CO,KILLBUCK BSHRS,991,1017425,"KILLBUCK, OH",SMB,839,839,100,97,10,0,N
OAKWOOD BK,OAKWOOD BSHRS,992,960560,"DALLAS, TX",SNM,838,838,100,97,5,0,N
PINNACLE BK,,993,3455227,"MORGAN HILL, CA",SNM,833,833,100,97,4,0,N
DMB CMNTY BK,DMB CORP,994,56548,"MADISON, WI",SNM,831,831,100,97,1,0,N
DIAMOND BK,BAINUM BANCORP,995,27847,"MURFREESBORO, AR",SMB,830,830,100,97,14,0,N
UNIFIED BK,UNITED BC,996,584724,"MARTINS FERRY, OH",SNM,830,830,100,97,17,0,N
WINTER PARK NB,,997,5143788,"WINTER PARK, FL",NAT,828,828,100,97,0,0,N
VISIONBANK OF IA,VISIONBANKSHARES,998,269049,"AMES, IA",SMB,828,828,100,97,12,0,N
FARMERS BK,FIRST FARMERS BSHRS,999,901938,"PORTLAND, TN",SNM,827,827,100,97,8,0,N
BANK OF THE WEST,GREATER SW BSHRS,1000,859552,"GRAPEVINE, TX",SNM,827,827,100,97,10,0,N
OLD FT BKG CO,OLD FT BKG CO ESOP,1001,564324,"OLD FORT, OH",SNM,827,827,100,97,9,0,N
TEXAS NB,TEXAS NAT BC,1002,739355,"JACKSONVILLE, TX",NAT,826,826,100,97,8,0,N
INSBANK,INSCORP,1003,2877345,"NASHVILLE, TN",SMB,825,825,100,97,1,0,N
PLAINS ST BK,PLAINS ACQ CORP,1004,972862,"HUMBLE, TX",SNM,825,825,100,97,5,0,N
NEW MILLENNIUM BK,NMB FC,1005,2833882,"FORT LEE, NJ",SNM,823,823,100,97,9,0,N
FOCUS BK,SECURITY STATE BSHRS,1006,498148,"CHARLESTON, MO",SNM,822,822,100,97,10,0,N
GRASSHOPPER BK NA,GRASSHOPPER BC,1007,5210989,"NEW YORK, NY",NAT,820,820,100,97,1,0,N
WAYNE SVG CMNTY BK,WAYNE SAV BSHR INC,1008,985479,"WOOSTER, OH",SNM,819,819,100,97,13,0,N
TRIAD BK,TRIAD BC,1009,3374382,"FRONTENAC, MO",SNM,819,819,100,97,1,0,N
CLEAR FORK BK NA,ALBANY BSHRS,1010,340751,"ALBANY, TX",NAT,818,818,100,97,5,0,N
1ST COLONIAL CMNTY BK,1ST COLONIAL BC,1011,2920773,"COLLINGSWOOD, NJ",SNM,818,818,100,97,2,0,N
MECHANICS BK,MECHANICS FNCL CORP,1012,943675,"MANSFIELD, OH",SNM,816,816,100,97,8,0,N
CITIZENS BK,CITIZENS BK ESOP RET SAV PLAN,1013,961259,"FARMINGTON, NM",SNM,815,815,100,97,5,0,N
FRONTIER BK OF TX,FRONTIER CMNTY BSHRS,1014,3472046,"ELGIN, TX",SNM,814,814,100,97,6,0,N
PEOPLES B&TC CO,LINCOLN CTY BC,1015,909055,"TROY, MO",SMB,814,814,100,97,8,0,N
TRUSTAR BK,,1016,5349218,"GREAT FALLS, VA",SNM,813,813,100,97,2,0,N
SECURITY B&TC,FLAGSHIP FNCL GROUP,1017,1001059,"GLENCOE, MN",SNM,813,813,100,97,16,0,N
FIRST NB,INDUSTRY BSHRS,1018,91754,"BELLVILLE, TX",NAT,809,809,100,97,2,0,N
PIONEER BK,CITIZENS BK GROUP,1019,920854,"MAPLETON, MN",SMB,809,809,100,97,5,0,N
FIRST NB OK,FIRST BC OF OK,1020,525053,"OKLAHOMA CITY, OK",NAT,807,807,100,97,3,0,N
STATE BK,LIZTON FC,1021,345747,"BROWNSBURG, IN",SNM,807,807,100,97,9,0,N
POINTS WEST CMNTY BK,FIRST NE BANCS,1022,444556,"WINDSOR, CO",SNM,807,807,100,98,20,0,N
RESOURCE BK NA,RESOURCE BSHRS,1023,235530,"DEKALB, IL",NAT,806,806,100,98,13,0,N
FIRST CAP BK,FIRST CAP BSHRS,1024,2849463,"CHARLESTON, SC",SNM,806,806,100,98,3,0,N
AMERICAN BK&TR CO,FIRST BRECKINRIDGE BSHRS,1025,2919898,"BOWLING GREEN, KY",SNM,803,803,100,98,5,0,N
PROGRESSIVE BK,PROGRESSIVE BC,1026,1007154,"MONROE, LA",SNM,803,803,100,98,8,0,N
BANK OF BOTETOURT,,1027,759625,"BUCHANAN, VA",SNM,802,802,100,98,12,0,N
FIRST BK,FIRST BC,1028,451068,"KETCHIKAN, AK",SNM,802,802,100,98,7,0,N
FIRST ST BK,LOUISE BSHRS,1029,888552,"LOUISE, TX",SNM,801,801,100,98,12,0,N
BLUE RIDGE B&TC,BLUE RIDGE BSHRS,1030,935250,"INDEPENDENCE, MO",SNM,801,801,100,98,7,0,N
BAC CMNTY BK,BAC FNCL,1031,5461,"STOCKTON, CA",SNM,801,801,100,98,7,0,N
FRANKLIN B&TC,FRANKLIN BANCORP,1032,493844,"FRANKLIN, KY",SNM,799,799,100,98,4,0,N
FNBC BK,FNBC BC,1033,100843,"ASH FLAT, AR",SMB,798,798,100,98,15,0,N
FIRST CMNTY BK OF TN,FIRST CMNTY BC,1034,1188772,"SHELBYVILLE, TN",SNM,795,795,100,98,3,0,N
FARMERS & MRCH BK,FARMERS & MRCHS BSHRS,1035,891226,"UPPERCO, MD",SNM,794,794,100,98,8,0,N
PEOPLES BK OF CMRC,PBCO FC,1036,2661861,"MEDFORD, OR",SNM,790,790,100,98,10,0,N
WESTERN CMRC BK,WESTERN CMRC BSHRS CARLSBAD,1037,169756,"CARLSBAD, NM",SNM,790,790,100,98,11,0,N
MAINSTREET CMNTY BK OF FLORI,NORTHSTAR FNCL GRP,1038,3217957,"DELAND, FL",SNM,789,789,100,98,7,0,N
FIRST S ST BK,FIRST BSHRS OF STEVENSON,1039,246134,"STEVENSON, AL",SNM,788,788,100,98,10,0,N
DBA OR PACIFIC BK,OREGON PACIFIC BC,1040,160360,"FLORENCE, OR",SMB,787,787,100,98,5,0,N
FCN BK NA,FCN BANC CORP,1041,321947,"BROOKVILLE, IN",NAT,786,786,100,98,5,0,N
BNA BK,BNA BSHRS,1042,916745,"NEW ALBANY, MS",SNM,785,785,100,98,6,0,N
FIRST NORTHERN BK OF WY,FIRST NAT BUFFALO BSHRS,1043,868956,"BUFFALO, WY",SMB,784,784,100,98,4,0,N
HAWAII NB,HAWAII NAT BSHRS,1044,915065,"HONOLULU, HI",NAT,783,783,100,98,9,0,N
RELIABANK DAKOTA,BIG SIOUX FNCL,1045,108951,"ESTELLINE, SD",SNM,783,783,100,98,9,0,N
CITIZENS ST BK OF NEW CASTLE,TOWN FC,1046,1000641,"NEW CASTLE, IN",SNM,781,781,100,98,10,0,N
STONE BK,MO/ARK BSHRS,1047,913146,"MOUNTAIN VIEW, AR",SMB,781,781,100,98,6,0,N
QUAIL CREEK BK,QUAIL CREEK BSHRS,1048,507152,"OKLAHOMA CITY, OK",SNM,780,780,100,98,0,0,N
HIGHLAND BK,HIGHLAND BSHRS,1049,764058,"SAINT MICHAEL, MN",SNM,779,779,100,98,7,0,N
FNB OXFORD BK,FIRST NATIONAL HC,1050,590640,"OXFORD, MS",SMB,779,779,100,98,5,0,N
FIRST FED CMNTY BK NA,FFD FC,1051,540775,"DOVER, OH",NAT,778,778,100,98,7,0,N
HICKORY POINT B&TC,FIRST IL CORP,1052,550635,"DECATUR, IL",SNM,777,777,100,98,9,0,N
SPIRITBANK,SPIRIT BC,1053,142955,"TULSA, OK",SNM,777,777,100,98,5,0,N
21ST CENTURY BK,CROSSTOWN HC,1054,340256,"LORETTO, MN",SNM,776,776,100,98,6,0,N
PARAGON BK,PARAGON FNCL SOLUTIONS,1055,3288452,"MEMPHIS, TN",SNM,775,775,100,98,8,0,N
TERRABANK NA,,1056,238737,"MIAMI, FL",NAT,774,774,100,98,2,0,N
FIRST ST BK MIDDLEBURY,CRYSTAL VALLEY FC,1057,967046,"MIDDLEBURY, IN",SNM,773,773,100,98,5,0,N
ALLIANCE BK,ALLIANCE FS,1058,166652,"LAKE CITY, MN",SNM,773,773,100,98,5,0,N
PRAIRIE ST B&TC,AMERICAN CENT FNCL GRP,1059,1222948,"SPRINGFIELD, IL",SNM,770,770,100,98,17,0,N
CITIZENS BK,,1060,126834,"CARTHAGE, TN",SNM,769,769,100,98,7,0,N
T BK NA,TECTONIC FNCL,1061,3284445,"DALLAS, TX",NAT,769,769,100,98,1,0,N
GOLDEN ST BK,GOLDEN ST BC,1062,3224375,"GLENDALE, CA",SNM,767,767,100,98,1,0,N
CNB ST LOUIS BK,CARDINAL BC,1063,870650,"MAPLEWOOD, MO",SNM,767,767,100,98,5,0,N
JONESBORO ST BK,JONESBORO BSHRS,1064,121651,"JONESBORO, LA",SNM,767,767,100,98,0,0,N
FIRST CMNTY BK,FIRST SAN BENITO BSHRS CORP,1065,334264,"SAN BENITO, TX",SNM,766,766,100,98,8,0,N
PENDLETON CMNTY BK,ALLEGHENY BSHRS,1066,370020,"FRANKLIN, WV",SNM,764,764,100,98,12,0,N
MANUFACTURERS B&TC,MBT CORP,1067,215345,"FOREST CITY, IA",SNM,764,764,100,98,9,0,N
TRADITIONS BK,TRADITIONS BSHRS,1068,3194692,"CULLMAN, AL",SNM,760,760,100,98,5,0,N
WILSON & MUIR B&TC,WILSON & MUIR BANCORP,1069,899343,"BARDSTOWN, KY",SNM,759,759,100,98,10,0,N
BANK OF OLD MONROE,CUIVRE RIVER BSHRS,1070,880855,"OLD MONROE, MO",SNM,759,759,100,98,4,0,N
PEACH ST B&TC,PEACH ST BSHRS,1071,3348468,"GAINESVILLE, GA",SNM,759,759,100,98,1,0,N
ARTHUR ST BK,FOJ MGMT CO LLC,1072,591320,"UNION, SC",SNM,757,757,100,98,68,0,N
FIELD & MAIN BK,FIELD & MAIN BC,1073,618740,"HENDERSON, KY",SMB,755,755,100,98,5,0,N
F&M BK,F&M BSHRS,1074,163857,"EDMOND, OK",SNM,753,753,100,98,7,0,N
FIRST NB NORTH,WALKER BAN CO,1075,805755,"WALKER, MN",NAT,750,750,100,98,9,0,N
DAIRY ST BK,DAIRY ST BC,1076,57451,"RICE LAKE, WI",SNM,750,750,100,98,11,0,N
HIAWATHA NB,LAKE SHORE III CORP,1077,505550,"HAGER CITY, WI",NAT,750,750,100,98,6,0,N
IXONIA BK,IXONIA BSHRS,1078,529341,"IXONIA, WI",SNM,750,750,100,98,6,0,N
ITASCA B&TC,ITASCA BC,1079,812436,"ITASCA, IL",SNM,748,748,100,98,1,0,N
KLEBERG BK NA,KLEBERG & CO BKR,1080,556459,"KINGSVILLE, TX",NAT,745,745,100,98,3,0,N
VILLAGE BK,VILLAGE BK & TR FC,1081,2760232,"MIDLOTHIAN, VA",SNM,745,745,100,98,8,0,N
CUSB BK,HOW-WIN DEV CO,1082,900146,"CRESCO, IA",SMB,745,745,100,98,6,0,N
COMMUNITY FIRST BK IN,COMMUNITY FIRST FC,1083,3165357,"KOKOMO, IN",SNM,744,744,100,98,7,0,N
HARMONY BK,HARMONY BSHRS,1084,3297490,"DALLAS, TX",SNM,744,744,100,98,10,0,N
FREEDOM BK,FREEDOM BC,1085,3729124,"MAYWOOD, NJ",SNM,744,744,100,98,4,0,N
FIRST BK OF GREENWICH,FIRST GREENWICH FNCL,1086,3466988,"COS COB, CT",SNM,743,743,100,98,2,0,N
BANK OF SUN PRAIRIE,BOSP BSHRS,1087,124344,"SUN PRAIRIE, WI",SNM,742,742,100,98,4,0,N
BANK OF BRIDGER NA,BRIDGER CO,1088,17950,"BRIDGER, MT",NAT,742,742,100,98,11,0,N
PROSPECT BK,EDGAR CTY BANC SHARES,1089,738143,"PARIS, IL",SNM,742,742,100,98,10,0,N
TIMBERLINE BK,TIMBERLINE BC,1090,3271986,"GRAND JUNCTION, CO",SNM,742,742,100,98,2,0,N
FIRST UT BK,FIRST UT BC,1091,207872,"SALT LAKE CITY, UT",SNM,741,741,100,98,6,0,N
NORTHEAST BK,NORTHEAST SECURITIES CORP,1092,689357,"MINNEAPOLIS, MN",SNM,740,740,100,98,2,0,N
FIRST ST BK,JANE AUSTIN CHAPMAN LP,1093,264455,"ATHENS, TX",SNM,737,737,100,98,12,0,N
CITIZENS TR BK,CITIZENS BSHRS CORP,1094,680130,"ATLANTA, GA",SMB,735,735,100,98,6,0,N
FIRST MW BK OF THE OZARKS,MIDWEST BC INC & AFFIL ESOP TR,1095,228158,"POPLAR BLUFF, MO",SNM,734,734,100,98,10,0,N
ROYAL BK,ROYAL BSHRS,1096,532042,"ELROY, WI",SNM,734,734,100,98,20,0,N
CITY ST BK,ALBRECHT FS,1097,252041,"NORWALK, IA",SNM,734,734,100,98,7,0,N
WEST SHORE BK,WEST SHORE BK CORP,1098,832546,"LUDINGTON, MI",SNM,734,734,100,98,8,0,N
HOME ST BK NA,HOME ST BC,1099,696430,"CRYSTAL LAKE, IL",NAT,733,733,100,98,6,0,N
FARMERS ST BK,FARMERS ST FC,1100,475354,"VICTOR, MT",SMB,733,733,100,98,9,0,N
FIRST ST BK OF LIVINGSTON,EAST TX BSHRS,1101,884358,"LIVINGSTON, TX",SMB,731,731,100,98,7,0,N
LEGACY BK,COLWICH FC,1102,785950,"COLWICH, KS",SNM,731,731,100,98,8,0,N
MIDWEST BK,MIDWEST BK GROUP,1103,806958,"DETROIT LAKES, MN",SNM,730,730,100,98,6,0,N
CUMBERLAND VALLEY NB&TC,CUMBERLAND VALLEY FNCL CO,1104,647218,"EAST BERNSTADT, KY",NAT,729,729,100,98,14,0,N
MRV BKS,MRV FNCL CORP,1105,3482111,"SAINTE GENEVIEVE, MO",SNM,726,726,100,98,4,0,N
CITIZENS 1ST BK,,1106,869663,"TYLER, TX",SMB,726,726,100,98,3,0,N
WESTERN ST BK,WHITCORP FC,1107,988153,"GARDEN CITY, KS",SNM,726,726,100,98,8,0,N
PRIME ALLI BK,,1108,3309571,"WOODS CROSS, UT",SNM,725,725,100,98,0,0,N
PROMISEONE BK,PROMISEONE BC,1109,3832127,"DULUTH, GA",SNM,723,723,100,98,6,0,N
FORTRESS BK,FIRST ST BC,1110,953535,"PEORIA, IL",SNM,722,722,100,98,9,0,N
WESTERN BK,CIRCLE I BK GRP,1111,199463,"LUBBOCK, TX",SNM,722,722,100,98,9,0,N
THREAD BK,THREAD BC,1112,841838,"ROGERSVILLE, TN",SNM,722,722,100,98,1,0,N
FIRST BK,PIONEER BC,1113,131436,"CLEWISTON, FL",SNM,722,722,100,98,6,0,N
HEBRON SVG BK,HSB BANCORP,1114,780722,"HEBRON, MD",SNM,721,721,100,98,12,0,N
CAROLINA B&TC,FIRST CAROLINA BSHRS CORP,1115,355120,"LAMAR, SC",SNM,721,721,100,98,13,0,N
PEOPLES BK CO,PEOPLES HC,1116,702911,"COLDWATER, OH",SNM,720,720,100,98,6,0,N
LEA CTY ST BK,LEA CTY BSHRS,1117,1015252,"HOBBS, NM",SMB,718,718,100,98,2,0,N
INDUSTRIAL BK,IBW FC,1118,536527,"WASHINGTON, DC",SNM,718,718,100,98,8,0,N
MINSTER BK,MINSTER FNCL CORP,1119,604024,"MINSTER, OH",SMB,718,718,100,98,6,0,N
FIRST LIBERTY BK,FIRST LIBERTY HOLD LLC,1120,898850,"OKLAHOMA CITY, OK",SNM,717,717,100,98,2,0,N
HEARTLAND NB,HEARTLAND BSHRS,1121,2800491,"SEBRING, FL",NAT,716,716,100,98,3,0,N
QUEENSTOWN BK OF MD,QUEENSTOWN BC OF MD,1122,429021,"QUEENSTOWN, MD",SNM,715,715,100,98,8,0,N
PENNIAN BK,FIRST CMNTY FNCL CORP,1123,212018,"MIFFLINTOWN, PA",SNM,714,714,100,98,9,0,N
NEWTEK BK NA,NEWTEKONE,1124,502111,"MIAMI, FL",NAT,714,714,100,98,0,0,N
PRIMEBANK,PRIMEBANK,1125,671147,"LE MARS, IA",SMB,714,714,100,98,3,0,N
FIRST BK,FIRST WAVERLY CORP,1126,376442,"WAVERLY, IA",SMB,713,713,100,98,8,0,N
AMG NAT TR BK,AMG NAT CORP,1127,3015939,"BOULDER, CO",NAT,713,713,100,98,1,0,N
SIMPLYBANK,,1128,724230,"DAYTON, TN",SNM,710,710,100,98,13,0,N
ALBANY B&TC NA,ALBANK CORP,1129,2732,"CHICAGO, IL",NAT,709,709,100,98,3,0,N
BAKER BOYER NB,BAKER BOYER BC,1130,69678,"WALLA WALLA, WA",NAT,709,709,100,98,5,0,N
NATIONAL CAPITAL BK OF WA,NATIONAL CAP BC,1131,791821,"WASHINGTON, DC",NAT,708,708,100,98,3,0,N
FIRST OPTION BK,OSAWATOMIE AGY,1132,285852,"OSAWATOMIE, KS",SMB,707,707,100,98,9,0,N
CLASSIC BK NA,CAMERON FC,1133,182951,"CAMERON, TX",NAT,705,705,100,98,6,0,N
CENTENNIAL BK,F&M BSHRS,1134,531250,"TREZEVANT, TN",SNM,705,705,100,98,10,0,N
BANK OF BRENHAM NA,INDUSTRY BSHRS,1135,3042234,"BRENHAM, TX",NAT,705,705,100,98,2,0,N
FREEDOM BK OF SOUTHERN MO,FREEDOM BSHRS OF SOUTHERN MO,1136,2835103,"CASSVILLE, MO",SNM,703,703,100,98,6,0,N
PLATTE VALLEY BK,PLATTE VALLEY FS CO,1137,580155,"TORRINGTON, WY",SMB,703,703,100,98,5,0,N
FOUNTAIN TC,PIPER HOLD,1138,145844,"COVINGTON, IN",SNM,701,701,100,98,15,0,N
STEPHENSON NB&TC,STEPHENSON NAT BC,1139,598048,"MARINETTE, WI",NAT,701,701,100,98,5,0,N
CHIPPEWA VALLEY BK,CHIPPEWA VALLEY AGY LTD,1140,779650,"HAYWARD, WI",SNM,701,701,100,98,13,0,N
COUNTYBANK,TCB CORP,1141,271529,"GREENWOOD, SC",SNM,700,700,100,98,7,0,N
DECORAH B&TC,SECURITY AGY,1142,872047,"DECORAH, IA",SNM,700,700,100,98,2,0,N
FAYETTEVILLE BK,INDUSTRY BSHRS,1143,450753,"FAYETTEVILLE, TX",SNM,699,699,100,98,2,0,N
TOWN & COUNTRY BK,TOWN & COUNTRY BSHRS,1144,487357,"SALEM, MO",SMB,698,698,100,98,9,0,N
PRIMARY BK,,1145,4845861,"BEDFORD, NH",SNM,697,697,100,98,3,0,N
MACON B&TC,MACON BANCTRUST,1146,709639,"LAFAYETTE, TN",SNM,697,697,100,98,7,0,N
PILGRIM BK,PILGRIM BC,1147,911160,"PITTSBURG, TX",SNM,696,696,100,98,12,0,N
TEXAS GULF BK NA,TEXAS GULF BSHRS,1148,514655,"HOUSTON, TX",NAT,695,695,100,98,8,0,N
FIRST CENT ST BK,OHNWARD BSHRS,1149,639549,"DE WITT, IA",SNM,695,695,100,98,5,0,N
NORTHUMBERLAND NB,NORTHUMBERLAND BC,1150,70414,"NORTHUMBERLAND, PA",NAT,694,694,100,98,6,0,N
FIRST UNITED BK,FIRST HC OF PARK RIVER,1151,1011955,"PARK RIVER, ND",SNM,693,693,100,98,15,0,N
FIRST SVC BK,FIRST SERVICE BSHRS,1152,458544,"GREENBRIER, AR",SNM,690,690,100,98,9,0,N
UNION ST BK,DOCKING BSHRS,1153,227151,"ARKANSAS CITY, KS",SMB,689,689,100,98,11,0,N
LUZERNE BK,PENNS WOODS BC,1154,501815,"LUZERNE, PA",SNM,688,688,100,98,7,0,N
JEFF BK,JEFFERSONVILLE BC,1155,306908,"JEFFERSONVILLE, NY",SNM,687,687,100,98,9,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BC,1156,1440117,"WALHALLA, SC",SNM,684,684,100,98,11,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BSHRS,1157,2775179,"NEW IBERIA, LA",SNM,683,683,100,98,8,0,N
FIRST FREEDOM BK,FIRST FREEDOM BSHRS,1158,3437148,"LEBANON, TN",SNM,683,683,100,98,5,0,N
AMERICAN PLUS BK NA,,1159,3623110,"ARCADIA, CA",NAT,682,682,100,98,2,0,N
FARMERS B&TC,FARMERS BANCORP MARION KY,1160,262741,"MARION, KY",SNM,681,681,100,98,9,0,N
COMMERCE BK,INTERNATIONAL BSHRS CORP,1161,625159,"LAREDO, TX",SNM,680,680,100,98,2,0,N
WILMINGTON TR NA,M&T BK CORP,1162,2265456,"WILMINGTON, DE",NAT,680,680,100,98,3,0,N
PREMIER BK MN,PB FAMILY BSHRS,1163,1481745,"HASTINGS, MN",SNM,678,678,100,98,11,0,N
HARFORD BK,,1164,660927,"ABERDEEN, MD",SNM,678,678,100,98,6,0,N
FNB BK,PINE KNOB HOLDS LLC,1165,400141,"MAYFIELD, KY",SNM,678,678,100,98,9,0,N
PEOPLES CMNTY BK,GREENVILLE BSHRS,1166,784159,"GREENVILLE, MO",SNM,677,677,100,98,15,0,N
GREEN BELT B&TC,GREEN BELT BC,1167,803649,"IOWA FALLS, IA",SNM,677,677,100,98,8,0,N
SOUTH LA BK,SOUTH LA FC,1168,616036,"HOUMA, LA",SNM,677,677,100,98,7,0,N
BEACON CMNTY BK,BEACON HC,1169,5136959,"MOUNT PLEASANT, SC",SNM,677,677,100,98,5,0,N
PEOPLES ST BK,PEOPLES BC,1170,326344,"NEWTON, IL",SNM,676,676,100,98,8,0,N
CONCORDIA B&TC,CONCORDIA CAP CORP,1171,819556,"VIDALIA, LA",SNM,676,676,100,98,7,0,N
FARMERS & MRCH BK,FMB BSHRS,1172,763930,"LAKELAND, GA",SNM,675,675,100,98,5,0,N
MOUNTAIN PACIFIC BK,MOUNTAIN PACIFIC BC,1173,3459207,"EVERETT, WA",SNM,674,674,100,98,3,0,N
CITIZENS BK WV,CITIZENS FC,1174,481627,"ELKINS, WV",SNM,673,673,100,98,5,0,N
MERCHANTS & MARINE BK,MERCHANTS & MARINE BC,1175,94139,"PASCAGOULA, MS",SNM,673,673,100,98,15,0,N
FIRST NB&TC OF ARDMORE,FIRST NAT CORP,1176,984258,"ARDMORE, OK",NAT,673,673,100,98,10,0,N
TOUCHSTONE BK,TOUCHSTONE BSHRS,1177,746429,"MC KENNEY, VA",SMB,672,672,100,98,11,0,N
MISSION VALLEY BK,MISSION VALLEY BC,1178,3039636,"SUN VALLEY, CA",SNM,671,671,100,98,1,0,N
CORNERSTONE CMNTY BK,CORNERSTONE CMNTY BC,1179,3485420,"RED BLUFF, CA",SMB,671,671,100,98,3,0,N
BANK OF SOUTHSIDE VA,BANK OF SOUTHSIDE VA CORP,1180,610128,"CARSON, VA",SNM,670,670,100,98,14,0,N
CITIZENS BK OF KY,CITIZENS NAT CORP,1181,495419,"PAINTSVILLE, KY",SMB,669,669,100,98,11,0,N
TXN BK,TXN BSHRS,1182,77253,"HONDO, TX",SMB,669,669,100,98,6,0,N
MARINE B&TC,MARINE BC OF FL,1183,2587916,"VERO BEACH, FL",SNM,666,666,100,98,4,0,N
PIONEER TR BK NA,PTB CORP,1184,852973,"SALEM, OR",NAT,665,665,100,98,1,0,N
