Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
FIRST NB OF LA,FINANCIAL CORP OF LA,1431,575834,"CROWLEY, LA",NAT,525,525,100,99,4,0,N
FOURTH CAP BK,FOURTH CAP HOLDS,1432,5047505,"NASHVILLE, TN",SNM,525,525,100,99,2,0,N
SHELBY CTY ST BK,DANES HOLDS,1433,536349,"HARLAN, IA",SNM,525,525,100,99,12,0,N
FIRST SOUTHWEST BK,FIRST SOUTHWEST BC,1434,3224302,"ALAMOSA, CO",SNM,524,524,100,99,5,0,N
CITIZENS B&TC,FIRST BK CORP,1435,192147,"VAN BUREN, AR",SMB,523,523,100,99,7,0,N
NEW WASHINGTON ST BK,NEW INDEPENDENT BSHRS,1436,305442,"NEW WASHINGTON, IN",SNM,522,522,100,99,9,0,N
FLORIDA CAP BK NA,FLORIDA CAP GRP,1437,188430,"JACKSONVILLE, FL",NAT,522,522,100,99,3,0,N
GLENWOOD ST BK,,1438,975854,"GLENWOOD, MN",SNM,522,522,100,99,2,0,N
SOUTHTRUST BK NA,LIVE OAK BSHRS CORP,1439,521158,"GEORGE WEST, TX",NAT,521,521,100,99,6,0,N
MARS BK,MARS BC,1440,978622,"MARS, PA",SNM,521,521,100,99,5,0,N
KINGSTON NB,KINGSTON BSHRS,1441,966722,"KINGSTON, OH",NAT,520,520,100,99,5,0,N
CITIZENS ST BK,CITIZENS NAT CORP,1442,482053,"WISNER, NE",SMB,519,519,100,99,17,0,N
FNB CMNTY BK,FIRST MIDWEST ACQUISITION CORP,1443,839255,"MIDWEST CITY, OK",SMB,519,519,100,99,6,0,N
FLAGLER BK,FLAGLER BSHRS CORP,1444,2845755,"WEST PALM BEACH, FL",SMB,519,519,100,99,2,0,N
REGIONAL MO BK,RMB BSHRS,1445,579140,"MARCELINE, MO",SNM,515,515,100,99,8,0,N
GULF CAP BK,,1446,5382514,"HOUSTON, TX",SNM,514,514,100,99,0,0,N
AMERICAN HERITAGE NB,AMERICAN HERITAGE HC,1447,61757,"LONG PRAIRIE, MN",NAT,514,514,100,99,5,0,N
TRIAD BUS BK,,1448,5398627,"GREENSBORO, NC",SNM,513,513,100,99,0,0,N
EASTERN MI BK,EASTERN MI FC,1449,643340,"CROSWELL, MI",SMB,512,512,100,99,10,0,N
HOMESTEAD BK,CSB CO,1450,140157,"COZAD, NE",SNM,512,512,100,99,10,0,N
PROFINIUM,PROFINIUM FNCL HOLD,1451,865450,"TRUMAN, MN",SMB,512,512,100,99,3,0,N
LAKE ELMO BK,LAKE ELMO BSHRS,1452,1015850,"LAKE ELMO, MN",SNM,511,511,100,99,7,0,N
DREAM FIRST BK NA,LEGACY FNCL,1453,543459,"SYRACUSE, KS",NAT,511,511,100,99,5,0,N
STOCKMENS BK,FIRST BSHRS,1454,982553,"COLORADO SPRINGS, CO",SNM,511,511,100,99,11,0,N
CITIZENS BK,EAST TX FC,1455,744854,"KILGORE, TX",SNM,511,511,100,99,12,0,N
FIRST MW BK OF DEXTER,MIDWEST BC INC & AFFIL ESOP TR,1456,770853,"DEXTER, MO",SNM,510,510,100,99,6,0,N
WORTHINGTON BK,BANCFIRST CORP,1457,3150205,"ARLINGTON, TX",SNM,510,510,100,99,3,0,N
CS BK,EUREKA BSHRS,1458,514048,"EUREKA SPRINGS, AR",SNM,510,510,100,99,6,0,N
JONAH BK,JONAH BSHRS,1459,3412417,"CASPER, WY",SMB,509,509,100,99,3,0,N
DR BK,ALCAR,1460,3428258,"DARIEN, CT",SNM,509,509,100,99,1,0,N
FIRST NATIONS BK,ILLINOIS ST BC,1461,277240,"CHICAGO, IL",SNM,509,509,100,99,2,0,N
PEOPLES BK,PEOPLES CORP,1462,593249,"RIPLEY, MS",SNM,508,508,100,99,5,0,N
AMERICAN BK NA,AMBANK CO,1463,345345,"LE MARS, IA",NAT,508,508,100,99,1,0,N
FRONTIER ST BK,,1464,632858,"OKLAHOMA CITY, OK",SNM,508,508,100,99,0,0,N
FIRST SECURE CMNTY BK,FIRST SECURE BK GRP,1465,2805535,"SUGAR GROVE, IL",SNM,506,506,100,99,4,0,N
HERITAGE BK NA,HERITAGE BSHRS GRP ESOP & TR,1466,901358,"SPICER, MN",NAT,506,506,100,99,6,0,N
BARABOO ST BK,BARABOO BC,1467,24949,"BARABOO, WI",SMB,504,504,100,99,6,0,N
CITIZENS BK OF GA,FORSYTH BSHRS,1468,2505451,"CUMMING, GA",SNM,503,503,100,99,3,0,N
DENALI ST BK,DENALI BC,1469,571265,"FAIRBANKS, AK",SNM,502,502,100,99,4,0,N
LEGENDS BK,LINN HC,1470,865151,"LINN, MO",SNM,502,502,100,99,10,0,N
MOUNTAIN VALLEY BANK,PLATTE VALLEY FS CO,1471,475653,"WALDEN, CO",SMB,502,502,100,99,6,0,N
FIRST ST B&TC,JORGENSON WILLISTON HC,1472,248455,"WILLISTON, ND",SNM,501,501,100,99,3,0,N
BANK OF HOLLY SPRINGS,HOLLY SPRINGS BSHRS,1473,835743,"HOLLY SPRINGS, MS",SNM,499,499,100,99,8,0,N
CBBC BK,TWIN CITIES FNCL SVC,1474,218131,"MARYVILLE, TN",SNM,499,499,100,99,6,0,N
GRANDVIEW BK,D2 ALLIS LLC,1475,333856,"GRANDVIEW, TX",SNM,498,498,100,99,4,0,N
STERLING ST BK,STERLING FNCL GROUP,1476,144155,"AUSTIN, MN",SNM,498,498,100,99,5,0,N
GULF COAST BK,GULF COAST BSHRS,1477,459130,"ABBEVILLE, LA",SNM,498,498,100,99,8,0,N
COMMUNITY BK MANKATO,VERNON CENTER BSHRS,1478,835257,"VERNON CENTER, MN",SNM,497,497,100,99,4,0,N
LABETTE BK,LABETTE CTY BSHRS,1479,483751,"ALTAMONT, KS",SNM,497,497,100,99,10,0,N
FIRST ST BK,FIRST STATE BKG CORP,1480,114840,"RUSSELLVILLE, AR",SMB,496,496,100,99,4,0,N
FIRST NB,FNB CO,1481,630658,"LIVINGSTON, TX",NAT,496,496,100,99,2,0,N
FIRST CENTURY BK NA,FIRST CENTURY BC,1482,2997748,"COMMERCE, GA",NAT,496,496,100,99,2,0,N
FIRST CMRL BK NA,FIRST CMRL FNCL CORP,1483,400365,"SEGUIN, TX",NAT,496,496,100,99,6,0,N
FIRST ST B&TC,FIRST ST BC MONTICELLO ESOP,1484,899642,"MONTICELLO, IL",SNM,495,495,100,99,9,0,N
FIRST NB,,1485,500256,"MERTZON, TX",NAT,495,495,100,99,2,0,N
FOUR CORNERS CMNTY BK,MESA WEST BC,1486,2855866,"FARMINGTON, NM",SNM,495,495,100,99,6,0,N
PEOPLES BK,PEOPLES BSHRS,1487,530655,"PRATT, KS",SMB,494,494,100,99,4,0,N
CITIZENS CMNTY BK,CITIZENS BANCORP,1488,2007991,"MASCOUTAH, IL",SNM,494,494,100,99,2,0,N
CHICKASAW CMNTY BK,CHICKASAW BANC HOLD CO,1489,64552,"OKLAHOMA CITY, OK",SMB,493,493,100,99,2,0,N
CITIZENS ST BK,HERKY HAWK FNCL CORP,1490,795548,"MONTICELLO, IA",SNM,493,493,100,99,7,0,N
ECLIPSE BK,ECLIPSE BC,1491,3347603,"LOUISVILLE, KY",SNM,492,492,100,99,1,0,N
HEARTHSIDE BK CORP,HFB FNCL CORP,1492,902672,"MIDDLESBORO, KY",SNM,492,492,100,99,5,0,N
INTRACOASTAL BK,INTRACOASTAL BC,1493,3786435,"PALM COAST, FL",SNM,492,492,100,99,1,0,N
PEOPLES SVGS BK,CENTRAL SOUTH BC,1494,2732565,"INDIANOLA, IA",SNM,491,491,100,99,6,0,N
CITIZENS NB CHEBOYGAN,CNB CORP,1495,773742,"CHEBOYGAN, MI",NAT,491,491,100,99,8,0,N
RIVERSTONE BK,TRI VALLEY BSHRS INC,1496,388557,"EAGLE, NE",SNM,490,490,100,99,7,0,N
FARMERS BK OF NORTHERN MO,NORTHERN MO BSHRS,1497,303952,"UNIONVILLE, MO",SMB,490,490,100,99,8,0,N
CATTLEMENS BK,REEVES BSHRS,1498,284556,"ALTUS, OK",SNM,490,490,100,99,5,0,N
SECURITY SVG BK,LARCH BC,1499,811747,"CANTON, SD",SNM,489,489,100,99,7,0,N
INSOUTH BK,INDEPENDENT SOUTH BSHRS,1500,329550,"BROWNSVILLE, TN",SMB,489,489,100,99,5,0,N
RAYNE ST B&TC,FINANCIAL CORP OF LA,1501,900034,"RAYNE, LA",SNM,489,489,100,99,6,0,N
FINWISE BK,FINWISE BC,1502,2880019,"MURRAY, UT",SNM,488,488,100,99,1,0,N
FIRST FIDELITY BK,FIDELITY CORP,1503,80150,"BURKE, SD",SNM,488,488,100,99,6,0,N
HERRING BK,HERRING BC,1504,610164,"AMARILLO, TX",SNM,487,487,100,99,12,0,N
GOLDEN VALLEY BK,GOLDEN VALLEY BSHRS,1505,3440803,"CHICO, CA",SNM,487,487,100,99,1,0,N
FARMERS & MERCHANTS BK,FMB BSHRS,1506,205243,"BALDWYN, MS",SMB,486,486,100,99,10,0,N
PORTAGE CMNTY BK,PORTAGE BSHRS,1507,2668598,"RAVENNA, OH",SMB,486,486,100,99,3,0,N
PREMIER CMNTY BK,MSB BC,1508,597546,"MARION, WI",SNM,486,486,100,99,10,0,N
FSNB NA,JRMB II,1509,125154,"LAWTON, OK",NAT,485,485,100,99,75,0,N
CITIZENS BK OF KS,KING BSHRS,1510,1014853,"KINGMAN, KS",SMB,485,485,100,99,10,0,N
IOWA T&SB,EMMETSBURG BK SHARES,1511,649342,"EMMETSBURG, IA",SNM,485,485,100,99,2,0,N
COLUMN NA,,1512,3435948,"CHICO, CA",NAT,483,483,100,99,0,0,N
SUNRISE BK,SUNRISE BSHRS,1513,3370133,"ORLANDO, FL",SMB,482,482,100,99,2,0,N
SUNSTATE BK,SUNSTATE BSHRS,1514,2791085,"MIAMI, FL",SNM,481,481,100,99,3,0,N
EQUITABLE BK,EQUITABLE FNCL CORP,1515,81175,"GRAND ISLAND, NE",SMB,481,481,100,99,4,0,N
CENTURY BK,BANCORP OF LUCEDALE,1516,58636,"LUCEDALE, MS",SNM,480,480,100,99,8,0,N
CENTRAL ST BK,STATE CTR FNCL,1517,607146,"STATE CENTER, IA",SNM,480,480,100,99,2,0,N
PIONEER CMRL BK,,1518,3303953,"ALBANY, NY",SNM,480,480,100,99,0,0,N
TRUSTBANK,RICH LAND BANCORP,1519,338646,"OLNEY, IL",SNM,480,480,100,99,6,0,N
1ST ST BK,1ST ST FNCL,1520,3223305,"SAGINAW, MI",SNM,479,479,100,99,4,0,N
LONE STAR CAP BK NA,,1521,2788656,"SAN ANTONIO, TX",NAT,479,479,100,99,7,0,N
LUMBEE GUARANTY BK,,1522,651121,"PEMBROKE, NC",SNM,478,478,100,99,14,0,N
FIRST ST BK,NORTON BSHRS,1523,394259,"NORTON, KS",SNM,478,478,100,99,4,0,N
CALLAWAY BK,CALLAWAY SCTY BKS,1524,719656,"FULTON, MO",SMB,478,478,100,99,7,0,N
PHELPS CTY BK,PHELPS CTY BK ESOP,1525,342054,"ROLLA, MO",SNM,477,477,100,99,3,0,N
LAKE-OSCEOLA ST BK,LAKE FC,1526,11145,"BALDWIN, MI",SNM,477,477,100,99,10,0,N
BANK OF THE VALLEY,BELLWOOD CMNTY HC,1527,478195,"BELLWOOD, NE",SNM,476,476,100,99,6,0,N
FIRST FSB,NORTHEAST IN BC,1528,107570,"HUNTINGTON, IN",SNM,475,475,100,99,6,0,N
PAN AMER B&TC,AMERICAN BC IL,1529,2343167,"MELROSE PARK, IL",SNM,475,475,100,99,4,0,N
JEFFERSON SECURITY BK,,1530,786733,"SHEPHERDSTOWN, WV",SNM,475,475,100,99,5,0,N
FNB CMNTY BK,FIRST VANDALIA CORP,1531,137447,"VANDALIA, IL",SMB,475,475,100,99,6,0,N
OUTDOOR BK,FOOTE FS LLC,1532,43351,"MANHATTAN, KS",SNM,475,475,100,99,10,0,N
PLATINUM BK,PLATINUM BC,1533,3538009,"OAKDALE, MN",SNM,475,475,100,99,1,0,N
CENTRAL BK,CROSS CTY BSHRS,1534,3488579,"LITTLE ROCK, AR",SNM,475,475,100,99,1,0,N
UNITED MW SVGS BK NA,MSB CAPITAL CORP,1535,809276,"DE GRAFF, OH",NAT,474,474,100,99,4,0,N
GERMANTOWN T&SB,GERMANTOWN BANC CORP,1536,830748,"BREESE, IL",SNM,473,473,100,99,3,0,N
BANK OF ADVANCE,MILES BSHRS,1537,879644,"ADVANCE, MO",SMB,473,473,100,99,6,0,N
ENTERPRISE BK OF SC,,1538,457426,"EHRHARDT, SC",SNM,472,472,100,99,11,0,N
GRINNELL ST BK,GRINNELL BSHRS,1539,783246,"GRINNELL, IA",SNM,471,471,100,99,3,0,N
BRENHAM NB,BRENHAM BSHRS,1540,227357,"BRENHAM, TX",NAT,471,471,100,99,2,0,N
ASIAN BK,ASIAN FNCL,1541,2785477,"PHILADELPHIA, PA",SMB,471,471,100,99,2,0,N
FIRST ST BK & TR CO,FIRST ST FREMONT,1542,1155,"FREMONT, NE",SNM,471,471,100,99,9,0,N
POWELL VALLEY NB,POWELL VALLEY BSHRS,1543,31826,"JONESVILLE, VA",NAT,470,470,100,99,6,0,N
TIME BK,COMMUNITY BK CORP,1544,2316714,"PARK RIDGE, IL",SNM,470,470,100,99,0,0,N
ENTERPRISE BK,ENTERPRISE HC,1545,1836701,"OMAHA, NE",SMB,469,469,100,99,2,0,N
FIRST INDEPENDENT BK,FINLAYSON BSHRS,1546,761851,"RUSSELL, MN",SNM,469,469,100,99,10,0,N
FARMERS & MRCH BK OF COLBY,SECURITY BSHRS,1547,2667939,"COLBY, KS",SNM,469,469,100,99,3,0,N
INTERNATIONAL BK OF CMRC,INTERNATIONAL BSHRS CORP,1548,382069,"ZAPATA, TX",SNM,468,468,100,99,8,0,N
BANK OF ENGLAND,MHBC INV I LLLP,1549,244149,"ENGLAND, AR",SNM,468,468,100,99,5,0,N
MERCHANTS & FARMERS B&TC,MERCHANTS & FARMERS BSHRS,1550,136338,"LEESVILLE, LA",SNM,468,468,100,99,7,0,N
AVB BK,ARKANSAS VALLEY BSHRS,1551,262059,"BROKEN ARROW, OK",SNM,467,467,100,99,3,0,N
CONNECTION BK,FORT MADISON FC,1552,624246,"FORT MADISON, IA",SMB,466,466,100,99,4,0,N
PEOPLES BK OF KY INC,PEOPLES OF FLEMING CTY BC,1553,995517,"FLEMINGSBURG, KY",SNM,466,466,100,99,9,0,N
GIBSLAND B&TC,GIBSLAND BSHRS,1554,734350,"GIBSLAND, LA",SNM,465,465,100,99,11,0,N
PARTNERS BK OF CA,,1555,3655933,"MISSION VIEJO, CA",SNM,465,465,100,99,0,0,N
BLACK HILLS CMNTY BK NA,BHCB HC,1556,3636428,"RAPID CITY, SD",NAT,465,465,100,99,1,0,N
EDISON NB,EDISON BSHRS,1557,2594419,"FORT MYERS, FL",NAT,464,464,100,99,3,0,N
CHAMPLAIN NB,CHAMPLAIN BK CORP,1558,126012,"ELIZABETHTOWN, NY",NAT,464,464,100,99,9,0,N
KARNES CTY NB,,1559,979759,"KARNES CITY, TX",NAT,464,464,100,99,1,0,N
COMMUNITY ST BK OF ORBISONIA,ORBISONIA CMNTY BC,1560,121914,"ORBISONIA, PA",SNM,464,464,100,99,8,0,N
CENTURY B&TC,CENTURY FC,1561,694847,"COLDWATER, MI",SNM,463,463,100,99,9,0,N
MOUND CITY BK,MOUND CITY FS,1562,259442,"PLATTEVILLE, WI",SNM,462,462,100,99,5,0,N
CARROLL B&T,CARROLL FNCL SERVICES,1563,541857,"HUNTINGDON, TN",SMB,462,462,100,99,7,0,N
FIRST ROBINSON SB NA,FIRST ROBINSON FINANCIAL CORP,1564,660271,"ROBINSON, IL",NAT,462,462,100,99,4,0,N
PATRIOT BK,SECURITY BC TN,1565,3120646,"MILLINGTON, TN",SMB,462,462,100,99,7,0,N
FIRST LIBERTY BK,FIRST LIBERTY NATL BSHRS,1566,629353,"LIBERTY, TX",SMB,461,461,100,99,6,0,N
NEFFS NB,NEFFS BC,1567,144913,"NEFFS, PA",NAT,461,461,100,99,1,0,N
BANK,DECATUR INV,1568,333650,"OBERLIN, KS",SNM,461,461,100,99,12,0,N
REGAL BK,REGAL BC,1569,3650563,"LIVINGSTON, NJ",SNM,461,461,100,99,10,0,N
EAGLE B&TC,STATE HOLDING CO,1570,453446,"LITTLE ROCK, AR",SMB,461,461,100,99,12,0,N
UNITED CMMTY BK OF WEST KY,UNITED CMNTY BSHRS,1571,3070545,"MORGANFIELD, KY",SNM,459,459,100,99,5,0,N
IOWA ST BK,IOWA ST BHC,1572,662949,"DES MOINES, IA",SNM,459,459,100,99,4,0,N
UNITED MS BK,SOUTHWEST SCTY,1573,544335,"NATCHEZ, MS",SNM,459,459,100,99,9,0,N
BANK OF NEW GLARUS,BANCORP OF NEW GLARUS,1574,797140,"NEW GLARUS, WI",SNM,459,459,100,99,5,0,N
COMMUNITY ST BK,COMMUNITY FC,1575,502746,"AVILLA, IN",SMB,459,459,100,99,3,0,N
CITIZENS BK,CBC,1576,710859,"CLOVIS, NM",SNM,458,458,100,99,4,0,N
FIRST FARMERS & MRCHS BK,215 HC,1577,217059,"CANNON FALLS, MN",SNM,458,458,100,99,6,0,N
PEOPLES BK,PEOPLES BSHRS,1578,70638,"MENDENHALL, MS",SNM,457,457,100,99,4,0,N
UNICO BK,WASHCO BSHRS,1579,975153,"MINERAL POINT, MO",SNM,457,457,100,99,15,0,N
OAK BK,OAK FNCL,1580,2857600,"FITCHBURG, WI",SNM,456,456,100,99,0,0,N
FIRST NB MN,BANCOMMUNITY SVC CORP,1581,197759,"SAINT PETER, MN",NAT,456,456,100,99,3,0,N
LOUISIANA NB,LOUISIANA BSHRS,1582,109659,"RUSTON, LA",NAT,456,456,100,99,8,0,N
TRISTAR BK,TRISTAR BSHRS,1583,2871099,"DICKSON, TN",SNM,455,455,100,99,6,0,N
BANK & TC,LBT BSHRS,1584,496845,"LITCHFIELD, IL",SNM,455,455,100,99,6,0,N
AMERICAN NB,ANB HOLD,1585,481430,"OAKLAND PARK, FL",NAT,455,455,100,99,0,0,N
SELECT BK,SELECT BK FC,1586,3567269,"FOREST, VA",SMB,455,455,100,99,4,0,N
COTTONPORT BK,MANSURA BSHRS,1587,473930,"COTTONPORT, LA",SNM,455,455,100,99,11,0,N
AMERICAN NB OF MN,AMERICAN BC MN,1588,306159,"BAXTER, MN",NAT,454,454,100,99,9,0,N
SOLUTIONS BK,HIGH POINT FS,1589,927134,"FORRESTON, IL",SNM,454,454,100,99,6,0,N
MEGA BK,,1590,3690635,"SAN GABRIEL, CA",SNM,454,454,100,99,4,0,N
PEOPLES ST BK,ELLETTSVILLE BSHRS,1591,454546,"ELLETTSVILLE, IN",SNM,454,454,100,99,12,0,N
FIRST NB OF JEANERETTE,JEANERETTE FIRST NBC,1592,622037,"JEANERETTE, LA",NAT,454,454,100,99,7,0,N
FIRST ST B&TC,TONGANOXIE BSHRS,1593,605656,"TONGANOXIE, KS",SNM,454,454,100,99,6,0,N
GRUNDY BK,ILLINOIS VALLEY BC,1594,715144,"MORRIS, IL",SMB,453,453,100,99,3,0,N
STATE BK OF CHILTON,CALUMET BC,1595,120542,"CHILTON, WI",SNM,453,453,100,99,4,0,N
BANK NA,NBM CORP,1596,829050,"MCALESTER, OK",NAT,453,453,100,99,4,0,N
CHINO CMRL BK NA,CHINO CMRL BC,1597,2925620,"CHINO, CA",NAT,453,453,100,99,3,0,N
FIRST NB,FIRST ALAMOGORDO BC NV,1598,823450,"ALAMOGORDO, NM",NAT,453,453,100,99,5,0,N
FIRST CHOICE BK,PONTOTOC BSHRS CORP,1599,968744,"PONTOTOC, MS",SMB,453,453,100,99,4,0,N
CITY NB&TC,JRMB II,1600,294751,"LAWTON, OK",NAT,452,452,100,99,40,0,N
SOUTH STORY B&TC,,1601,542340,"SLATER, IA",SNM,452,452,100,99,1,0,N
FARMERS & MRCH UNION BK,JEWEL BOX FS,1602,51842,"COLUMBUS, WI",SNM,452,452,100,99,5,0,N
WAYNE CTY BK,WAYNE CTY BSHRS,1603,511832,"WAYNESBORO, TN",SNM,451,451,100,99,6,0,N
CITIZENS ST BK,GOERING MGMT CO LLC,1604,273550,"MOUNDRIDGE, KS",SNM,451,451,100,99,8,0,N
BETTER BKS,BACKLUND INV CO,1605,851631,"PEORIA, IL",SNM,451,451,100,99,9,0,N
BANK3,BANC3 HOLDS,1606,502652,"MEMPHIS, TN",SNM,451,451,100,99,5,0,N
CENTRAL ST BK,AJJ BC,1607,678744,"ELKADER, IA",SMB,450,450,100,99,6,0,N
MERCHANTS & MANUFACTURERS BK,MERCHANTS & MFR BK CORP,1608,1008432,"JOLIET, IL",SNM,450,450,100,99,4,0,N
PEOPLES INDEP BK,PEOPLES INDEP BSHRS,1609,1188987,"BOAZ, AL",SNM,450,450,100,99,8,0,N
ROBERTSON BKG CO,RBC,1610,430036,"DEMOPOLIS, AL",SNM,450,450,100,99,7,0,N
BELMONT SVG BK,,1611,72678,"BELLAIRE, OH",SNM,449,449,100,99,3,0,N
TRINITY BK NA,,1612,3185896,"FORT WORTH, TX",NAT,449,449,100,99,0,0,N
GOLDWATER BK NA,GOLDWATER BC,1613,3592047,"PHOENIX, AZ",NAT,449,449,100,99,0,0,N
GOLD COAST BK,GC BC,1614,3593307,"CHICAGO, IL",SNM,447,447,100,99,0,0,N
FARMERS-MERCHANTS B&TC,,1615,653134,"BREAUX BRIDGE, LA",SNM,447,447,100,99,6,0,N
FIRST SCTY T&SB,FIRST SCTY BC,1616,592439,"ELMWOOD PARK, IL",SNM,446,446,100,99,0,0,N
NORTH SHORE BK OF COMMERCE,NORTH SHORE FC,1617,126553,"DULUTH, MN",SMB,446,446,100,99,4,0,N
PEOPLES BK,RIGLER INV CO,1618,968249,"CLIVE, IA",SMB,445,445,100,99,8,0,N
CITIZENS BK,CITIZENS CORP,1619,514132,"COLUMBIA, MS",SNM,445,445,100,99,7,0,N
ROLLING HILLS B&T,ANITA BC,1620,882242,"ATLANTIC, IA",SMB,444,444,100,99,12,0,N
BANK OF TESCOTT,TESCOTT BSHRS,1621,54058,"TESCOTT, KS",SNM,443,443,100,99,4,0,N
NBT FNCL BK,HORIZON BSHRS,1622,406059,"FORT WORTH, TX",SNM,443,443,100,99,3,0,N
CITY NB OF METROPOLIS,CITY NAT BANKCORP,1623,298245,"METROPOLIS, IL",NAT,443,443,100,99,1,0,N
FIRST NB IN CRESTON,NORTHWEST FC,1624,214843,"CRESTON, IA",NAT,443,443,100,99,3,0,N
SILVER LAKE BK,GIDEON MGMT LLC,1625,326054,"TOPEKA, KS",SNM,442,442,100,99,5,0,N
MAGNOLIA ST BK,MAGNOLIA ST CORP,1626,34434,"BAY SPRINGS, MS",SNM,442,442,100,99,7,0,N
HIGH CNTRY BK,HIGH CNTRY BC,1627,479370,"SALIDA, CO",SMB,440,440,100,99,4,0,N
SECURITY ST BK,FINANCIAL SCTY CORP,1628,955959,"BASIN, WY",SMB,440,440,100,99,4,0,N
IOWA ST BK,MID-IOWA BSHRS CO,1629,734248,"ALGONA, IA",SNM,440,440,100,99,4,0,N
OPTUS BK,OPTUS FC,1630,2794732,"COLUMBIA, SC",SNM,440,440,100,99,1,0,N
BANK OF BELLEVILLE,BELLEVILLE BC,1631,3374403,"BELLEVILLE, IL",SNM,440,440,100,99,3,0,N
AMERICAN EAGLE BK,ORCHID FNCL BC,1632,3116519,"SOUTH ELGIN, IL",SNM,439,439,100,99,1,0,N
WEST TOWN B&TC,INTEGRATED FNCL HOLDS,1633,857576,"NORTH RIVERSIDE, IL",SNM,439,439,100,99,0,0,N
BANK OF KIRKSVILLE,ROCKHOLD BANCORP,1634,796451,"KIRKSVILLE, MO",SNM,438,438,100,99,7,0,N
TOWN & COUNTRY B&TC,FIRST FARMERS BK HC,1635,692946,"BARDSTOWN, KY",SNM,438,438,100,99,4,0,N
FIRST VISION BK OF TN,FIRST VISION FNCL,1636,3350658,"TULLAHOMA, TN",SMB,438,438,100,99,3,0,N
FIRST CITIZENS ST BK,WHITEWATER BC,1637,831642,"WHITEWATER, WI",SNM,438,438,100,99,6,0,N
STATE BK FNCL,FIRST BC,1638,2631172,"LA CROSSE, WI",SMB,438,438,100,99,4,0,N
ALVA ST B&TC,GRACE INV CO ESOP,1639,246956,"ALVA, OK",SNM,438,438,100,99,4,0,N
BANK OF THE FLINT HILLS,WAMEGO BSHRS,1640,552059,"WAMEGO, KS",SMB,437,437,100,99,7,0,N
OREGON COAST BK,OREGON COAST BSHRS,1641,3125557,"NEWPORT, OR",SNM,437,437,100,99,5,0,N
TEXAS REPUBLIC BK NA,TXRB HOLDS,1642,735067,"FRISCO, TX",NAT,437,437,100,99,3,0,N
FIRST PORT CITY BK,PORT CITY HC,1643,262237,"BAINBRIDGE, GA",SNM,437,437,100,99,4,0,N
FREEDOMBANK,FREEDOMBANK SHARES INC ESOP,1644,652043,"ELKADER, IA",SNM,436,436,100,99,4,0,N
MCBANK,GOLDTHWAITE BSHRS,1645,522753,"GOLDTHWAITE, TX",SNM,436,436,100,99,3,0,N
NEBRASKA BK,FARMERS ST BSHRS,1646,143859,"DODGE, NE",SNM,435,435,100,99,8,0,N
RACCOON VALLEY BK,GREENE INV CO,1647,102342,"PERRY, IA",SNM,435,435,100,99,4,0,N
SHAMROCK BK NA,SHAMROCK BSHRS ESOP,1648,300353,"COALGATE, OK",NAT,435,435,100,99,7,0,N
NORTHERN ST BK,GATO HOLDINGS,1649,188056,"THIEF RIVER FALLS, MN",SNM,434,434,100,99,2,0,N
NSB BK,NORTHWOOD FS CORP,1650,253646,"MASON CITY, IA",SNM,434,434,100,99,5,0,N
TS BK,TREYNOR BSHRS,1651,552545,"TREYNOR, IA",SNM,432,432,100,99,8,0,N
DENISON ST BK,DENISON BSHRS,1652,869551,"HOLTON, KS",SNM,432,432,100,99,5,0,N
CHARTER WEST BK,NATIONWIDE BSHRS,1653,582953,"WEST POINT, NE",SMB,430,430,100,99,4,0,N
CASEY ST BK,EAGLE FNCL CORP,1654,306337,"CASEY, IL",SNM,430,430,100,99,5,0,N
FIRST NB IN OLNEY,SUMMIT BSHRS,1655,412845,"OLNEY, IL",NAT,430,430,100,99,6,0,N
STATE BK,,1656,621357,"DE KALB, TX",SNM,430,430,100,99,6,0,N
NORTHVIEW BK,FINLAYSON BSHRS,1657,16551,"SANDSTONE, MN",SNM,430,430,100,99,12,0,N
VERIMORE BK,FIRST MO BSHRS,1658,710176,"BROOKFIELD, MO",SMB,429,429,100,99,4,0,N
NORTHEAST SCTY BK,INDEPENDENCE BSHRS,1659,442244,"SUMNER, IA",SNM,429,429,100,99,8,0,N
TRUBANK,COMMUNITY BSHRS CORP,1660,862141,"INDIANOLA, IA",SNM,428,428,100,99,7,0,N
MAGNOLIA BK,MAGNOLIA BSHRS,1661,261146,"ELIZABETHTOWN, KY",SNM,428,428,100,99,2,0,N
LINCOLN NB OF HODGENVLLE,HAMBAC,1662,553944,"HODGENVILLE, KY",NAT,427,427,100,99,4,0,N
SECURITY ST BK,SECURITY BSHRS,1663,319551,"SCOTT CITY, KS",SNM,427,427,100,99,1,0,N
WEST POINT BK,FIRST BRECKINRIDGE BSHRS,1664,79042,"RADCLIFF, KY",SNM,427,427,100,99,4,0,N
FIRST NB OF COFFEE CTY,FNC BC,1665,1892154,"DOUGLAS, GA",NAT,426,426,100,99,4,0,N
OHIO ST BK,,1666,5312593,"BEXLEY, OH",SNM,425,425,100,99,1,0,N
FIRST NORTHEAST BK OF NE,CENTRAL AGY,1667,208655,"LYONS, NE",SMB,425,425,100,99,8,0,N
