Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
STUDIO BK,STUDIO FNCL HOLDS,949,5205819,"NASHVILLE, TN",SNM,843,843,100,97,0,0,N
EVERTRUST BK,IBT HC,950,2297998,"CITY OF INDUSTRY, CA",SNM,843,843,100,97,7,0,N
LEGENDS BK,LEGENDS FNCL HOLD,951,2745426,"CLARKSVILLE, TN",SNM,841,841,100,97,8,0,N
UNITED B&TC,UBT BSHRS,952,990352,"MARYSVILLE, KS",SMB,841,841,100,97,16,0,N
SYNERGY BK,SYNERGY BSHRS,953,2748502,"HOUMA, LA",SNM,841,841,100,97,5,0,N
FIRST B&TC,,954,1228034,"DUNCAN, OK",SNM,839,839,100,97,12,0,N
BANK OF THE ORIENT,ORIENT BC,955,777366,"SAN FRANCISCO, CA",SMB,839,839,100,97,5,1,N
GREENFIELD BKG CO,GREENFIELD BSHRS,956,592644,"GREENFIELD, IN",SNM,838,838,100,97,6,0,N
TEXAS BK,HENDERSON TX BSHRS,957,414764,"HENDERSON, TX",SNM,837,837,100,97,10,0,N
PEOPLES BK,PEOPLES BC,958,998844,"ROCK VALLEY, IA",SNM,837,837,100,97,9,0,N
BAC CMNTY BK,BAC FNCL,959,5461,"STOCKTON, CA",SNM,836,836,100,97,7,0,N
FARMERS NB,PROPHETSTOWN BKG CO,960,933041,"PROPHETSTOWN, IL",NAT,835,835,100,97,2,0,N
FIRST NB OF WATERLOO,FIRST WATERLOO BSHRS,961,145545,"WATERLOO, IL",NAT,834,834,100,97,12,0,N
C3BANK NA,C3 BC,962,754068,"ENCINITAS, CA",NAT,834,834,100,97,2,0,N
FIRST NB OF MIDDLE TN,FIRST MCMINNVILLE CORP,963,87234,"MC MINNVILLE, TN",NAT,833,833,100,97,9,0,N
SECURITY FNCL BK,SECURITY FS CORP,964,450959,"DURAND, WI",SMB,832,832,100,97,7,0,N
DMB CMNTY BK,DMB CORP,965,56548,"DE FOREST, WI",SNM,832,832,100,97,0,0,N
GENERATIONS BK,HARRELL BSHRS,966,329345,"ROGERS, AR",SNM,832,832,100,97,10,0,N
JUNIATA VALLEY BK,JUNIATA VALLEY FNCL CORP,967,215710,"MIFFLINTOWN, PA",SNM,831,831,100,97,14,0,N
SECURITY ST BK,BRISCOE RANCH,968,839068,"PEARSALL, TX",SNM,830,830,100,97,6,0,N
HAWAII NB,HAWAII NAT BSHRS,969,915065,"HONOLULU, HI",NAT,829,829,100,97,11,0,N
POINTS WEST CMNTY BK,FIRST NE BANCS,970,444556,"WINDSOR, CO",SNM,828,828,100,97,20,0,N
FIRST CMRL BK,FIRST CMRL BSHRS,971,2948058,"JACKSON, MS",SNM,826,826,100,97,4,0,N
STIFEL TC NA,STIFEL FNCL CORP,972,2713920,"SAINT LOUIS, MO",NAT,823,823,100,97,0,0,N
UNITED PRAIRIE BK,FARMERS ST CORP,973,712059,"MOUNTAIN LAKE, MN",SNM,822,822,100,97,9,0,N
OXFORD BK,OXFORD BK CORP,974,448040,"OXFORD, MI",SMB,822,822,100,97,8,0,N
FARMERS & MRCHS BK,COUNTRY BSHRS,975,455552,"MILFORD, NE",SNM,821,821,100,97,11,0,N
CITIZENS BK,CITIZENS BK ESOP RET SAV PLAN,976,961259,"FARMINGTON, NM",SNM,820,820,100,97,5,0,N
KILLBUCK SVGS BK CO,KILLBUCK BSHRS,977,1017425,"KILLBUCK, OH",SMB,820,820,100,97,10,0,N
FIRST CMNTY BK OF TN,FIRST CMNTY BC,978,1188772,"SHELBYVILLE, TN",SNM,819,819,100,97,4,0,N
PRAIRIE ST B&TC,AMERICAN CENT FNCL GRP,979,1222948,"SPRINGFIELD, IL",SNM,817,817,100,97,17,0,N
PRIME MERIDIAN BK,PRIME MERIDIAN HC,980,3690701,"TALLAHASSEE, FL",SNM,816,816,100,97,3,0,N
PLAINS ST BK,PLAINS ACQ CORP,981,972862,"HUMBLE, TX",SNM,816,816,100,97,5,0,N
RIO BK,RIO FNCL SVC,982,956750,"MCALLEN, TX",SNM,815,815,100,97,14,0,N
OLD FT BKG CO,OLD FT BKG CO ESOP,983,564324,"OLD FORT, OH",SNM,814,814,100,97,9,0,N
FIRST NB,MCGREGOR BSHRS,984,895055,"MC GREGOR, TX",NAT,812,812,100,97,4,0,N
PILOT GROVE SVG BK,PILOT GROVE SVGS BK ESOP,985,585749,"PILOT GROVE, IA",SNM,811,811,100,97,13,0,N
PEOPLES BK OF CMRC,PBCO FC,986,2661861,"MEDFORD, OR",SNM,811,811,100,97,18,0,N
BANK OF COMMERCE,COMMERCE BC,987,99442,"GREENWOOD, MS",SNM,810,810,100,97,7,0,N
VERMILLION ST BK,VERMILLION BSHRS,988,208057,"VERMILLION, MN",SNM,808,808,100,97,5,0,N
TRADITIONS BK,TRADITIONS BC,989,3145797,"YORK, PA",SNM,808,808,100,97,6,0,N
FIRST ST BK,LOUISE BSHRS,990,888552,"LOUISE, TX",SNM,807,807,100,97,11,0,N
OAKWOOD BK,OAKWOOD BSHRS,991,960560,"DALLAS, TX",SNM,805,805,100,97,4,0,N
CITIZENS ST BK OF NEW CASTLE,TOWN FC,992,1000641,"NEW CASTLE, IN",SNM,800,800,100,97,10,0,N
1ST COLONIAL CMNTY BK,1ST COLONIAL BC,993,2920773,"COLLINGSWOOD, NJ",SNM,800,800,100,97,2,0,N
MODERN BK NA,MODERN BK MGMT LLC,994,2398701,"NEW YORK, NY",NAT,799,799,100,97,0,0,Y
BANKIOWA,FIDELITY BAN CORP,995,737548,"CEDAR RAPIDS, IA",SNM,798,798,100,97,12,0,N
PIONEER BK,CITIZENS BK GROUP,996,920854,"MAPLETON, MN",SMB,798,798,100,97,7,0,N
NEW PEOPLES BK,NEW PEOPLES BSHRS,997,2736451,"HONAKER, VA",SMB,794,794,100,97,16,0,N
DIAMOND BK,BAINUM BANCORP,998,27847,"MURFREESBORO, AR",SMB,793,793,100,97,15,0,N
BANK OF CHARLES TOWN,POTOMAC BSHRS,999,1014125,"CHARLES TOWN, WV",SNM,791,791,100,98,8,0,N
FIRST NB,INDUSTRY BSHRS,1000,91754,"BELLVILLE, TX",NAT,791,791,100,98,2,0,N
FOCUS BK,SECURITY STATE BSHRS,1001,498148,"CHARLESTON, MO",SNM,791,791,100,98,10,0,N
FIRST NB OF ALBANY BRECKENRI,ALBANY BSHRS,1002,340751,"ALBANY, TX",NAT,791,791,100,98,5,0,N
AMERASIA BK,,1003,1169650,"FLUSHING, NY",SNM,789,789,100,98,2,0,N
QUAIL CREEK BK,QUAIL CREEK BSHRS,1004,507152,"OKLAHOMA CITY, OK",SNM,786,786,100,98,0,0,N
INSBANK,INSCORP,1005,2877345,"NASHVILLE, TN",SMB,785,785,100,98,1,0,N
SECURITY BK,PAWNEE HC,1006,516855,"TULSA, OK",SMB,784,784,100,98,0,0,N
RELIABANK DAKOTA,BIG SIOUX FNCL,1007,108951,"ESTELLINE, SD",SNM,781,781,100,98,9,0,N
FIRST BK,FIRST BC,1008,451068,"KETCHIKAN, AK",SNM,780,780,100,98,7,0,N
CIBM BK,CIB MARINE BSHRS,1009,340742,"CHAMPAIGN, IL",SNM,779,779,100,98,9,0,N
SANIBEL CAPTIVA CMNTY BK,,1010,3122994,"SANIBEL, FL",SNM,778,778,100,98,7,0,N
NEW MILLENNIUM BK,NMB FC,1011,2833882,"FORT LEE, NJ",SNM,777,777,100,98,9,0,N
TEXAS NB,TEXAS NAT BC,1012,739355,"JACKSONVILLE, TX",NAT,776,776,100,98,8,0,N
COMMUNITY BK,MANSFIELD BSHRS,1013,974754,"MANSFIELD, LA",SNM,775,775,100,98,11,0,N
HEBRON SVG BK,HSB BANCORP,1014,780722,"HEBRON, MD",SNM,772,772,100,98,12,0,N
HOME ST BK NA,HOME ST BC,1015,696430,"CRYSTAL LAKE, IL",NAT,770,770,100,98,7,0,N
ALLIANCE BK,ALLIANCE FS,1016,166652,"LAKE CITY, MN",SNM,769,769,100,98,5,0,N
UNIVERSITY BK,UNIVERSITY BC,1017,137652,"ANN ARBOR, MI",SNM,769,769,100,98,0,0,N
MECHANICS BK,MECHANICS FNCL CORP,1018,943675,"MANSFIELD, OH",SNM,767,767,100,98,8,0,N
HEARTLAND BK,GENEVA ST CO,1019,88455,"GENEVA, NE",SNM,767,767,100,98,12,0,N
FIRST NB OK,FIRST BC OF OK,1020,525053,"OKLAHOMA CITY, OK",NAT,767,767,100,98,3,0,N
PINNACLE BK,,1021,3455227,"MORGAN HILL, CA",SNM,767,767,100,98,4,0,N
MAINSTREET CMNTY BK OF FLORI,,1022,3217957,"DELAND, FL",SNM,766,766,100,98,5,0,N
BALLSTON SPA NB,BALLSTON SPA BC,1023,505,"BALLSTON SPA, NY",NAT,766,766,100,98,12,0,N
DBA OR PACIFIC BK,OREGON PACIFIC BC,1024,160360,"FLORENCE, OR",SMB,764,764,100,98,4,0,N
FIRST S ST BK,FIRST BSHRS OF STEVENSON,1025,246134,"STEVENSON, AL",SNM,764,764,100,98,9,0,N
STATE BK,LIZTON FC,1026,345747,"BROWNSBURG, IN",SNM,764,764,100,98,10,0,N
ALLIANCE BK CENT TX,ABCT HOLD,1027,601658,"WOODWAY, TX",SNM,764,764,100,98,4,0,N
BANK OF BRIDGER NA,BRIDGER CO,1028,17950,"BRIDGER, MT",NAT,763,763,100,98,11,0,N
PROGRESSIVE BK,PROGRESSIVE BC,1029,1007154,"MONROE, LA",SNM,761,761,100,98,8,0,N
CAROLINA B&TC,FIRST CAROLINA BSHRS CORP,1030,355120,"LAMAR, SC",SNM,761,761,100,98,13,0,N
VISIONBANK OF IA,VISIONBANKSHARES,1031,269049,"AMES, IA",SMB,761,761,100,98,12,0,N
RESOURCE BK NA,RESOURCE BSHRS,1032,235530,"DEKALB, IL",NAT,756,756,100,98,12,0,N
WAYNE SVG CMNTY BK,WAYNE SAV BSHR INC,1033,985479,"WOOSTER, OH",SNM,754,754,100,98,12,0,N
BNA BK,BNA BSHRS,1034,916745,"NEW ALBANY, MS",SNM,754,754,100,98,6,0,N
FCN BK NA,FCN BANC CORP,1035,321947,"BROOKVILLE, IN",NAT,751,751,100,98,5,0,N
CNB ST LOUIS BK,CARDINAL BC,1036,870650,"MAPLEWOOD, MO",SNM,751,751,100,98,5,0,N
FIRST NB NORTH,WALKER BAN CO,1037,805755,"WALKER, MN",NAT,749,749,100,98,9,0,N
MANUFACTURERS B&TC,MBT CORP,1038,215345,"FOREST CITY, IA",SNM,748,748,100,98,9,0,N
TRIAD BK,TRIAD BC,1039,3374382,"FRONTENAC, MO",SNM,748,748,100,98,1,0,N
HEARTLAND NB,HEARTLAND BSHRS,1040,2800491,"SEBRING, FL",NAT,748,748,100,98,3,0,N
BLUE RIDGE B&TC,BLUE RIDGE BSHRS,1041,935250,"INDEPENDENCE, MO",SNM,747,747,100,98,7,0,N
CITIZENS TR BK,CITIZENS BSHRS CORP,1042,680130,"ATLANTA, GA",SMB,745,745,100,98,6,0,N
LEDYARD NB,LEDYARD FNCL GRP,1043,1863097,"NORWICH, VT",NAT,745,745,100,98,10,0,N
ARTHUR ST BK,,1044,591320,"UNION, SC",SNM,745,745,100,98,68,0,N
FNBC BK,FNBC BC,1045,100843,"ASH FLAT, AR",SMB,743,743,100,98,15,0,N
FIRST ST BK MIDDLEBURY,CRYSTAL VALLEY FC,1046,967046,"MIDDLEBURY, IN",SNM,740,740,100,98,6,0,N
BAKER BOYER NB,BAKER BOYER BC,1047,69678,"WALLA WALLA, WA",NAT,740,740,100,98,5,0,N
PEOPLES B&TC CO,LINCOLN CTY BC,1048,909055,"TROY, MO",SMB,739,739,100,98,8,0,N
PEOPLES BK CO,PEOPLES HC,1049,702911,"COLDWATER, OH",SNM,738,738,100,98,6,0,N
FIRST NORTHERN BK OF WY,FIRST NAT BUFFALO BSHRS,1050,868956,"BUFFALO, WY",SMB,738,738,100,98,3,0,N
SCHERTZ B&TC,SCHERTZ BSHRS CORP,1051,583268,"SCHERTZ, TX",SNM,738,738,100,98,5,0,N
AMERICAN BK OF MO,EVERGREEN BSHRS,1052,568359,"WELLSVILLE, MO",SNM,737,737,100,98,7,0,N
VILLAGE BK,VILLAGE BK & TR FC,1053,2760232,"MIDLOTHIAN, VA",SNM,734,734,100,98,8,0,N
FIRST BK,PIONEER BC,1054,131436,"CLEWISTON, FL",SNM,732,732,100,98,6,0,N
FIRST ST BK,JSA FAM LP,1055,264455,"ATHENS, TX",SNM,730,730,100,98,10,0,N
EDMONTON ST BK,EDMONTON BSHRS,1056,845247,"GLASGOW, KY",SNM,730,730,100,98,14,0,N
WHEATLAND BK,COMMUNITY FNCL GRP,1057,129479,"SPOKANE, WA",SNM,730,730,100,98,13,0,N
CITIZENS BK,,1058,126834,"CARTHAGE, TN",SNM,729,729,100,98,7,0,N
FIRST UT BK,FIRST UT BC,1059,207872,"SALT LAKE CITY, UT",SNM,729,729,100,98,6,0,N
HICKORY POINT B&TC,FIRST IL CORP,1060,550635,"DECATUR, IL",SNM,726,726,100,98,9,0,N
ROYAL BK,ROYAL BSHRS,1061,532042,"ELROY, WI",SNM,726,726,100,98,20,0,N
PROSPECT BK,EDGAR CTY BANC SHARES,1062,738143,"PARIS, IL",SNM,726,726,100,98,9,0,N
TERRABANK NA,,1063,238737,"MIAMI, FL",NAT,724,724,100,98,2,0,N
WILSON & MUIR B&TC,WILSON & MUIR BANCORP,1064,899343,"BARDSTOWN, KY",SNM,724,724,100,98,10,0,N
FARMERS & MRCH BK,FARMERS & MRCHS BSHRS,1065,891226,"UPPERCO, MD",SNM,723,723,100,98,8,0,N
ITASCA B&TC,ITASCA BC,1066,812436,"ITASCA, IL",SNM,722,722,100,98,1,0,N
TIMBERLINE BK,TIMBERLINE BC,1067,3271986,"GRAND JUNCTION, CO",SNM,720,720,100,98,2,0,N
CITIZENS 1ST BK,,1068,869663,"TYLER, TX",SMB,720,720,100,98,3,0,N
WINTER PARK NB,,1069,5143788,"WINTER PARK, FL",NAT,718,718,100,98,0,0,N
FIRST MW BK OF THE OZARKS,MIDWEST BC INC & AFFIL ESOP TR,1070,228158,"POPLAR BLUFF, MO",SNM,716,716,100,98,10,0,N
CAPITAL CMNTY BK,CAPITAL CMNTY BC,1071,2068107,"PROVO, UT",SNM,716,716,100,98,4,0,N
FRANKLIN B&TC,FRANKLIN BANCORP,1072,493844,"FRANKLIN, KY",SNM,715,715,100,98,4,0,N
BANK OF BOTETOURT,,1073,759625,"BUCHANAN, VA",SNM,715,715,100,98,12,0,N
WESTERN CMRC BK,WESTERN CMRC BSHRS CARLSBAD,1074,169756,"CARLSBAD, NM",SNM,714,714,100,98,9,0,N
INDUSTRIAL BK,IBW FC,1075,536527,"WASHINGTON, DC",SNM,713,713,100,98,8,0,N
NORTHEAST BK,NORTHEAST SECURITIES CORP,1076,689357,"MINNEAPOLIS, MN",SNM,713,713,100,98,2,0,N
CUMBERLAND VALLEY NB&TC,CUMBERLAND VALLEY FNCL CO,1077,647218,"EAST BERNSTADT, KY",NAT,712,712,100,98,14,0,N
FOUNTAIN TC,PIPER HOLD,1078,145844,"COVINGTON, IN",SNM,711,711,100,98,15,0,N
BANK OF THE WEST,GREATER SW BSHRS,1079,859552,"GRAPEVINE, TX",SNM,710,710,100,98,9,0,N
SECURITY B&TC,SECURITY BSHRS CO,1080,1001059,"GLENCOE, MN",SNM,707,707,100,98,12,0,N
TEXAS NB,MNB VENT,1081,497954,"MERCEDES, TX",NAT,706,706,100,98,7,0,N
PENNIAN BK,FIRST CMNTY FNCL CORP,1082,212018,"MIFFLINTOWN, PA",SNM,705,705,100,98,9,0,N
KLEBERG BK NA,KLEBERG & CO BKR,1083,556459,"KINGSVILLE, TX",NAT,705,705,100,98,3,0,N
FIRST FED CMNTY BK NA,FFD FC,1084,540775,"DOVER, OH",NAT,705,705,100,98,7,0,N
SOUTH LA BK,SOUTH LA FC,1085,616036,"HOUMA, LA",SNM,702,702,100,98,7,0,N
FIRST BK OF GREENWICH,FIRST GREENWICH FNCL,1086,3466988,"COS COB, CT",SNM,702,702,100,98,2,0,N
CUSB BK,HOW-WIN DEV CO,1087,900146,"CRESCO, IA",SMB,702,702,100,98,6,0,N
ALBANY B&TC NA,ALBANK CORP,1088,2732,"CHICAGO, IL",NAT,701,701,100,98,3,0,N
GRASSHOPPER BK NA,GRASSHOPPER BC,1089,5210989,"NEW YORK, NY",NAT,700,700,100,98,1,0,N
PIONEER TR BK NA,PTB CORP,1090,852973,"SALEM, OR",NAT,699,699,100,98,1,0,N
MRV BKS,MRV FNCL CORP,1091,3482111,"SAINTE GENEVIEVE, MO",SNM,699,699,100,98,4,0,N
MINSTER BK,MINSTER FNCL CORP,1092,604024,"MINSTER, OH",SMB,698,698,100,98,7,0,N
JEFF BK,JEFFERSONVILLE BC,1093,306908,"JEFFERSONVILLE, NY",SNM,698,698,100,98,9,0,N
PENDLETON CMNTY BK,ALLEGHENY BSHRS,1094,370020,"FRANKLIN, WV",SNM,698,698,100,98,12,0,N
PROMISEONE BK,PROMISEONE BC,1095,3832127,"DULUTH, GA",SNM,698,698,100,98,6,0,N
DAIRY ST BK,DAIRY ST BC,1096,57451,"RICE LAKE, WI",SNM,697,697,100,98,11,0,N
FIRST CMNTY BK,FIRST SAN BENITO BSHRS CORP,1097,334264,"SAN BENITO, TX",SNM,696,696,100,98,8,0,N
ROCKY MNT BK,HEARTLAND FNCL USA,1098,663058,"BILLINGS, MT",SNM,695,695,100,98,8,0,N
BANK OF HOUSTON,BOH HOLDS,1099,583754,"HOUSTON, TX",SNM,695,695,100,98,1,0,N
SPIRITBANK,SPIRIT BC,1100,142955,"TULSA, OK",SNM,694,694,100,98,5,0,N
QUEENSTOWN BK OF MD,QUEENSTOWN BC OF MD,1101,429021,"QUEENSTOWN, MD",SNM,694,694,100,98,7,0,N
PRIMARY BK,,1102,4845861,"BEDFORD, NH",SNM,694,694,100,98,3,0,N
SIMPLYBANK,,1103,724230,"DAYTON, TN",SNM,694,694,100,98,13,0,N
CITY ST BK,ALBRECHT FS,1104,252041,"NORWALK, IA",SNM,694,694,100,98,7,0,N
FIRST BK,FIRST WAVERLY CORP,1105,376442,"WAVERLY, IA",SMB,693,693,100,98,8,0,N
BESSEMER TC,BESSEMER GRP,1106,7009,"WOODBRIDGE, NJ",SNM,692,692,100,98,0,0,N
21ST CENTURY BK,CROSSTOWN HC,1107,340256,"LORETTO, MN",SNM,691,691,100,98,6,0,N
WEST SHORE BK,WEST SHORE BK CORP,1108,832546,"LUDINGTON, MI",SNM,690,690,100,98,8,0,N
FARMERS & MRCH BK,KUJAWA FAM HOLDS,1109,574949,"BERLIN, WI",SMB,689,689,100,98,1,0,N
CNB BK,CARLSBAD BC,1110,219651,"CARLSBAD, NM",SNM,688,688,100,98,2,0,N
NORTHUMBERLAND NB,NORTHUMBERLAND BC,1111,70414,"NORTHUMBERLAND, PA",NAT,687,687,100,98,6,0,N
STEPHENSON NB&TC,STEPHENSON NAT BC,1112,598048,"MARINETTE, WI",NAT,687,687,100,98,5,0,N
COUNTYBANK,TCB CORP,1113,271529,"GREENWOOD, SC",SNM,686,686,100,98,6,0,N
GBANK,GBANK FNCL HOLDS,1114,3636446,"LAS VEGAS, NV",SNM,685,685,100,98,1,0,N
CITIZENS BK OF KY,CITIZENS NAT CORP,1115,495419,"PAINTSVILLE, KY",SMB,685,685,100,98,11,0,N
JONESBORO ST BK,JONESBORO BSHRS,1116,121651,"JONESBORO, LA",SNM,683,683,100,98,0,0,N
AMG NAT TR BK,AMG NAT CORP,1117,3015939,"BOULDER, CO",NAT,683,683,100,98,1,0,N
FRONTIER BK OF TX,FRONTIER CMNTY BSHRS,1118,3472046,"ELGIN, TX",SNM,681,681,100,98,6,0,N
BANK OF SOUTHSIDE VA,BANK OF SOUTHSIDE VA CORP,1119,610128,"CARSON, VA",SNM,681,681,100,98,14,0,N
FIRST CENT ST BK,OHNWARD BSHRS,1120,639549,"DE WITT, IA",SNM,680,680,100,98,5,0,N
TRADITIONS BK,TRADITIONS BSHRS,1121,3194692,"CULLMAN, AL",SNM,680,680,100,98,5,0,N
CHARLOTTE ST B&TC,CREWS BKG CORP,1122,1158878,"PORT CHARLOTTE, FL",SNM,680,680,100,98,5,0,N
BANK OF BRENHAM NA,INDUSTRY BSHRS,1123,3042234,"BRENHAM, TX",NAT,680,680,100,98,2,0,N
BANK OF SUN PRAIRIE,BOSP BSHRS,1124,124344,"SUN PRAIRIE, WI",SNM,679,679,100,98,4,0,N
TOWN & COUNTRY BK,TOWN & COUNTRY BSHRS,1125,487357,"SALEM, MO",SMB,678,678,100,98,9,0,N
PEOPLES CMNTY BK,GREENVILLE BSHRS,1126,784159,"GREENVILLE, MO",SNM,678,678,100,98,15,0,N
AMERICAN BK&TR CO,FIRST BRECKINRIDGE BSHRS,1127,2919898,"BOWLING GREEN, KY",SNM,677,677,100,98,5,0,N
FARMERS ST BK,FARMERS ST FC,1128,475354,"VICTOR, MT",SMB,677,677,100,98,8,0,N
MIDWEST BK,MIDWEST BK GROUP,1129,806958,"DETROIT LAKES, MN",SNM,676,676,100,98,6,0,N
FIRST NB&TC OF ARDMORE,FIRST NAT CORP,1130,984258,"ARDMORE, OK",NAT,674,674,100,98,10,0,N
F&M BK,F&M BSHRS,1131,163857,"EDMOND, OK",SNM,674,674,100,98,7,0,N
STONE BK,STONE BSHRS,1132,913146,"MOUNTAIN VIEW, AR",SNM,674,674,100,98,5,0,N
FREEDOM BK,FREEDOM BC,1133,3729124,"MAYWOOD, NJ",SNM,674,674,100,98,4,0,N
TRUSTAR BK,,1134,5349218,"GREAT FALLS, VA",SNM,674,674,100,98,2,0,N
PLATTE VALLEY BK,PLATTE VALLEY FS CO,1135,580155,"TORRINGTON, WY",SMB,674,674,100,98,5,0,N
GOLDEN ST BK,GOLDEN ST BC,1136,3224375,"GLENDALE, CA",SNM,673,673,100,98,1,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BC,1137,1440117,"WALHALLA, SC",SNM,673,673,100,98,11,0,N
AXIOM BK NA,AXIOM BSHRS,1138,408875,"MAITLAND, FL",NAT,673,673,100,98,6,0,N
FNB BK,PINE KNOB HOLDS LLC,1139,400141,"MAYFIELD, KY",SNM,673,673,100,98,9,0,N
DECORAH B&TC,SECURITY AGY,1140,872047,"DECORAH, IA",SNM,673,673,100,98,2,0,N
TEXAS GULF BK NA,TEXAS GULF BSHRS,1141,514655,"HOUSTON, TX",NAT,673,673,100,98,8,0,N
PILGRIM BK,PILGRIM BC,1142,911160,"PITTSBURG, TX",SNM,670,670,100,98,13,0,N
HNB NB,R DEAN PHILLIPS BK TR,1143,908553,"HANNIBAL, MO",NAT,669,669,100,98,13,0,N
UNITED CMNTY BK,COMMUNITY BC OF LA,1144,90337,"RACELAND, LA",SNM,669,669,100,98,10,0,N
FIRST NB OF SCOTIA,GLENVILLE BHC,1145,472616,"SCOTIA, NY",NAT,669,669,100,98,9,0,N
MARINE BK,MARINE BC,1146,258445,"SPRINGFIELD, IL",SNM,669,669,100,98,10,0,N
PARAGON BK,PARAGON FNCL SOLUTIONS,1147,3288452,"MEMPHIS, TN",SNM,669,669,100,98,7,0,N
IXONIA BK,IXONIA BSHRS,1148,529341,"IXONIA, WI",SNM,668,668,100,98,6,0,N
WESTERN ST BK,WHITCORP FC,1149,988153,"GARDEN CITY, KS",SNM,668,668,100,98,8,0,N
HIGHLAND BK,HIGHLAND BSHRS,1150,764058,"SAINT MICHAEL, MN",SNM,667,667,100,98,4,0,N
MERCHANTS & MARINE BK,MERCHANTS & MARINE BC,1151,94139,"PASCAGOULA, MS",SNM,666,666,100,98,14,0,N
SOUTHWEST BK,ODESSA SOUTHWEST BSHRS,1152,561864,"ODESSA, TX",SNM,663,663,100,98,5,0,N
NATIONAL CAPITAL BK OF WA,NATIONAL CAP BC,1153,791821,"WASHINGTON, DC",NAT,661,661,100,98,3,0,N
WILMINGTON TR NA,M&T BK CORP,1154,2265456,"WILMINGTON, DE",NAT,659,659,100,98,0,0,N
COMMUNITY FIRST BK IN,COMMUNITY FIRST FC,1155,3165357,"KOKOMO, IN",SNM,658,658,100,98,6,0,N
CONCORDIA B&TC,CONCORDIA CAP CORP,1156,819556,"VIDALIA, LA",SNM,658,658,100,98,7,0,N
FAIRFIELD NB,FAIRFIELD BSHRS,1157,640246,"FAIRFIELD, IL",NAT,658,658,100,98,2,0,N
GREEN BELT B&TC,GREEN BELT BC,1158,803649,"IOWA FALLS, IA",SNM,656,656,100,98,8,0,N
COMMERCE BK,INTERNATIONAL BSHRS CORP,1159,625159,"LAREDO, TX",SNM,656,656,100,98,2,0,N
CENTENNIAL BK,F&M BSHRS,1160,531250,"TREZEVANT, TN",SNM,655,655,100,98,12,0,N
MIDSTATES BK NA,MIDSTATES BSHRS,1161,728948,"COUNCIL BLUFFS, IA",NAT,655,655,100,98,9,0,N
FIRST UNITED BK,FIRST HC OF PARK RIVER,1162,1011955,"PARK RIVER, ND",SNM,653,653,100,98,15,0,N
PRIMEBANK,PRIMEBANK,1163,671147,"LE MARS, IA",SMB,653,653,100,98,3,0,N
MARINE B&TC,MARINE BC OF FL,1164,2587916,"VERO BEACH, FL",SNM,653,653,100,98,4,0,N
FIRST WESTERN BK,FIRST WESTERN BSHRS ESOT,1165,34742,"BOONEVILLE, AR",SMB,651,651,100,98,11,0,N
MUNCY B&TC,MUNCY BK FNCL,1166,141211,"MUNCY, PA",SNM,650,650,100,98,9,0,N
MIDWEST BK,WESTERN IL BSHRS,1167,709143,"MONMOUTH, IL",SMB,650,650,100,98,7,0,N
FIRST HOPE BK A NAT BKG ASSN,FIRST HOPE BC,1168,434203,"HOPE, NJ",NAT,650,650,100,98,5,0,N
FAYETTEVILLE BK,INDUSTRY BSHRS,1169,450753,"FAYETTEVILLE, TX",SNM,649,649,100,98,2,0,N
AMERICAN PLUS BK NA,,1170,3623110,"ARCADIA, CA",NAT,649,649,100,98,2,0,N
MALVERN NB,MNB BSHRS,1171,906241,"MALVERN, AR",NAT,648,648,100,98,13,0,N
FIRST OPTION BK,OSAWATOMIE AGY,1172,285852,"OSAWATOMIE, KS",SMB,647,647,100,98,9,0,N
CLASSIC BK NA,CAMERON FC,1173,182951,"CAMERON, TX",NAT,647,647,100,98,5,0,N
FARMERS BK,FARMERS BC,1174,307062,"BUHL, ID",SNM,647,647,100,98,5,0,N
FIRST CMNTY BK,COASTAL BEND BSHRS,1175,339456,"CORPUS CHRISTI, TX",SNM,647,647,100,98,12,0,N
FIRST & FARMERS NB,PINE KNOB HOLDS LLC,1176,721949,"SOMERSET, KY",NAT,647,647,100,98,10,0,N
BANK OF SC,BANK OF SC CORP,1177,246022,"CHARLESTON, SC",SNM,646,646,100,98,4,0,N
FARMERS & MRCH BK,FMB BSHRS,1178,763930,"LAKELAND, GA",SNM,645,645,100,98,5,0,N
SAGE CAP BK,ANB BSHRS,1179,448554,"GONZALES, TX",SNM,645,645,100,98,7,0,N
SECURITY ST BK,SECURITY ST CORP,1180,111979,"CENTRALIA, WA",SNM,645,645,100,98,11,0,N
TOUCHSTONE BK,TOUCHSTONE BSHRS,1181,746429,"MC KENNEY, VA",SMB,644,644,100,98,11,0,N
CHIPPEWA VALLEY BK,CHIPPEWA VALLEY AGY LTD,1182,779650,"HAYWARD, WI",SNM,644,644,100,98,14,0,N
LEGENCE BK,FIRST ELDORADO BSHRS,1183,635840,"ELDORADO, IL",SNM,643,643,100,98,12,0,N
AMERICAN NATION BK,AMCORP FNCL,1184,256058,"ARDMORE, OK",SMB,641,641,100,98,9,0,N
FORTRESS BK,FIRST ST BC,1185,953535,"PEORIA, IL",SNM,640,640,100,98,9,0,N
