Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
FIRST CITIZENS ST BK,WHITEWATER BC,1657,831642,"WHITEWATER, WI",SNM,430,430,100,99,6,0,N
STATE BK,,1658,621357,"DE KALB, TX",SNM,430,430,100,99,6,0,N
TEXAS CHAMPION BK,MESQUITE FNCL SVC,1659,579364,"CORPUS CHRISTI, TX",SNM,430,430,100,99,9,0,N
PINELAND BK,SOUTH BKG CO,1660,6039,"ALMA, GA",SNM,430,430,100,99,8,0,N
BELGRADE ST BK,TURNER BSHRS,1661,761244,"BELGRADE, MO",SMB,429,429,100,99,5,0,N
BLUEHARBOR BK,,1662,3636914,"MOORESVILLE, NC",SNM,429,429,100,99,3,0,N
AMERICAN EAGLE BK,ORCHID FNCL BC,1663,3116519,"SOUTH ELGIN, IL",SNM,427,427,100,99,1,0,N
NORTHEAST SCTY BK,INDEPENDENCE BSHRS,1664,442244,"SUMNER, IA",SNM,426,426,100,99,8,0,N
HAMLIN B&TC,,1665,291611,"SMETHPORT, PA",SNM,425,425,100,99,6,0,N
SECURITY ST BK,FINANCIAL SCTY CORP,1666,955959,"BASIN, WY",SMB,425,425,100,99,4,0,N
NSB BK,NORTHWOOD FS CORP,1667,253646,"MASON CITY, IA",SNM,425,425,100,99,5,0,N
NEBRASKA BK,FARMERS ST BSHRS,1668,143859,"DODGE, NE",SNM,425,425,100,99,8,0,N
BANK,BANCSHARES,1669,2505460,"JENNINGS, LA",SNM,425,425,100,99,6,0,N
CITIZENS B&TC,CITIZENS BC,1670,357937,"PLAQUEMINE, LA",SNM,425,425,100,99,5,0,N
KODABANK,KODA BANCOR,1671,803957,"DRAYTON, ND",SNM,425,425,100,99,11,0,N
SHAMROCK BK NA,SHAMROCK BSHRS ESOP,1672,300353,"COALGATE, OK",NAT,425,425,100,99,7,0,N
FARMERS BK & SVG CO,FARMERS BSHRS,1673,58225,"POMEROY, OH",SNM,424,424,100,99,7,0,N
TS BK,TREYNOR BSHRS,1674,552545,"TREYNOR, IA",SNM,424,424,100,99,8,0,N
BANKERS BK OF THE WEST,BANKERS BK OF THE WEST BC,1675,732758,"DENVER, CO",SMB,424,424,100,99,0,0,N
MCBANK,GOLDTHWAITE BSHRS,1676,522753,"GOLDTHWAITE, TX",SNM,423,423,100,99,3,0,N
FREEDOMBANK,FREEDOMBANK SHARES INC ESOP,1677,652043,"ELKADER, IA",SNM,423,423,100,99,4,0,N
MINT NB,MINT HOLDS,1678,3821626,"KINGWOOD, TX",NAT,423,423,100,99,0,0,N
NAPOLEON ST BK,NAPOLEON BC,1679,944047,"NAPOLEON, IN",SNM,423,423,100,99,6,0,N
IOWA ST BK,IOWA ST BHC,1680,662949,"DES MOINES, IA",SNM,423,423,100,99,4,0,N
FIRST NORTHEAST BK OF NE,CENTRAL AGY,1681,208655,"LYONS, NE",SMB,422,422,100,99,8,0,N
FIRST CENTURY BK NA,FIRST CENTURY BC,1682,2997748,"COMMERCE, GA",NAT,422,422,100,99,2,0,N
FIRST PACIFIC BK,FIRST PACIFIC BC,1683,3470930,"WHITTIER, CA",SMB,422,422,100,99,4,0,N
HORIZON BK,,1684,663955,"WAVERLY, NE",SNM,422,422,100,99,4,0,N
MECHANICS & FARMERS BK,M&F BC,1685,332224,"DURHAM, NC",SNM,422,422,100,99,6,0,N
JONES BK,JONES NAT CORP,1686,469559,"SEWARD, NE",SMB,420,420,100,99,2,0,N
FIRST CMNTY BK,HARBOR SPRINGS FC,1687,932745,"HARBOR SPRINGS, MI",SMB,420,420,100,99,9,0,N
CLINTON NB,WJ YOUNG & CO,1688,773443,"CLINTON, IA",NAT,420,420,100,99,8,0,N
DENISON ST BK,DENISON BSHRS,1689,869551,"HOLTON, KS",SNM,420,420,100,99,5,0,N
CITIZENS BK OF AMER,CBA BSHRS,1690,19936,"AMERICUS, GA",SNM,419,419,100,99,2,0,N
FIRST NB&T,FNB BSHRS,1691,251558,"IRON MOUNTAIN, MI",NAT,419,419,100,99,4,0,N
VICTORY BANK,VICTORY BC,1692,3603961,"LIMERICK, PA",SMB,419,419,100,99,0,0,N
LINCOLN NB OF HODGENVLLE,HAMBAC,1693,553944,"HODGENVILLE, KY",NAT,419,419,100,99,4,0,N
WOODFORD ST BK,WOODFORD BSHRS,1694,93244,"MONROE, WI",SNM,419,419,100,99,5,0,N
BUCKEYE ST BK,BUCKEYE ST BSHRS,1695,870913,"POWELL, OH",SNM,418,418,100,99,6,0,N
FIRST NB,FULDA BC,1696,944355,"OLDHAM, SD",NAT,418,418,100,99,11,0,N
SILVER LAKE BK,GIDEON MGMT LLC,1697,326054,"TOPEKA, KS",SNM,418,418,100,99,5,0,N
NATIONAL GRAND BK OF MARBLEH,GRAND BK CORP,1698,863607,"MARBLEHEAD, MA",NAT,418,418,100,99,1,0,N
GREAT AMER BK,FIRST FNCL BSHRS,1699,2815879,"LAWRENCE, KS",SNM,416,416,100,99,4,0,N
LIBERTY NB,PARIS BSHRS,1700,1669,"PARIS, TX",NAT,415,415,100,99,1,0,N
UNION ST BK,EVEREST BSHRS,1701,736550,"EVEREST, KS",SMB,415,415,100,99,7,0,N
FIRST NB IN NEW BREMEN,,1702,204826,"NEW BREMEN, OH",NAT,413,413,100,99,4,0,N
NEW ERA BK,NEW ERA BC,1703,1014657,"FREDERICKTOWN, MO",SNM,413,413,100,99,7,0,N
ENTERPRISE BK,ENTERPRISE ESOP,1704,2730431,"ALLISON PARK, PA",SNM,412,412,100,99,0,0,N
PLANTERS FIRST BK,PLANTERS FIRST BC,1705,300933,"CORDELE, GA",SNM,412,412,100,99,7,0,N
CORNERSTONE BK,CORNERSTONE BSHRS,1706,3027763,"OVERLAND PARK, KS",SNM,412,412,100,99,0,0,N
FIRST ST BK OF LIVINGSTON,EAST TX BSHRS,1707,884358,"LIVINGSTON, TX",SMB,412,412,100,99,4,0,N
FIRST TX BK,FIRST TX BC,1708,688257,"KILLEEN, TX",SNM,412,412,100,99,3,0,N
WAUKON ST BK,WFC,1709,436542,"WAUKON, IA",SMB,412,412,100,99,3,0,N
FIRSTBANK OF NE,BANK MGMT,1710,540056,"WAHOO, NE",SMB,412,412,100,99,3,0,N
COMMERCE BK OF AZ,CBOA FNCL,1711,3131400,"TUCSON, AZ",SNM,411,411,100,99,4,0,N
ALDEN ST BK,,1712,414102,"ALDEN, NY",SMB,410,410,100,99,2,0,N
BANK OF THE PLAINS,PLAINS BSHRS,1713,302553,"PLAINS, KS",SNM,410,410,100,99,8,0,N
BARWICK BKG CO,BARWICK BC,1714,1007734,"BARWICK, GA",SNM,409,409,100,99,4,0,N
PEOPLES BK,PBS BSHRS,1715,2396592,"SENECA, MO",SNM,409,409,100,99,4,0,N
FIRST PRYORITY BK,FIRST PRYOR BC,1716,524953,"PRYOR, OK",SMB,408,408,100,99,1,0,N
WOODSBORO BK,,1717,406022,"WOODSBORO, MD",SNM,407,407,100,99,6,0,N
LIFESTORE BK,ASHECO MHC,1718,715872,"WEST JEFFERSON, NC",SMB,407,407,100,99,3,0,N
BANK OF KIRKSVILLE,ROCKHOLD BANCORP,1719,796451,"KIRKSVILLE, MO",SNM,406,406,100,99,7,0,N
FIRST NB,FIRST NB CORP,1720,60648,"CLOVERDALE, IN",NAT,406,406,100,99,6,0,N
CROSS BK,CROSS CTY BSHRS,1721,989347,"WYNNE, AR",SNM,406,406,100,99,9,0,N
MID-AMERICA BK,MID-AMERICA BSHRS,1722,919456,"BALDWIN CITY, KS",SNM,405,405,100,99,3,0,N
FIRST JACKSON BK,1ST JACKSON BSHRS,1723,248633,"STEVENSON, AL",SNM,405,405,100,99,5,0,N
CENTINEL BK OF TAOS,CENTINEL BSHRS,1724,800853,"TAOS, NM",SNM,405,405,100,99,1,0,N
ASTRA BK,ASTRA FNCL GRP,1725,1003455,"SCANDIA, KS",SNM,405,405,100,99,7,0,N
FIRST ST BK OF THE SOUTHEAST,FIRST ST BSHRS,1726,961811,"MIDDLESBORO, KY",SNM,404,404,100,99,7,0,N
FRONTIER BK,WHITCORP FC,1727,191355,"LAMAR, CO",SNM,404,404,100,99,7,0,N
SPRING BK,CHECKSPRING CMNTY CORP,1728,3368925,"BRONX, NY",SNM,404,404,100,99,1,0,N
CHELSEA ST BK,CSB BC,1729,711548,"CHELSEA, MI",SMB,403,403,100,99,2,0,N
NOBLEBANK & TR,NOBLE BSHRS,1730,3385744,"ANNISTON, AL",SMB,403,403,100,99,5,0,N
HOME ST BK,GREENE INV CO,1731,653947,"JEFFERSON, IA",SNM,403,403,100,99,0,0,N
M C B&TC,M C BSHRS,1732,1003839,"MORGAN CITY, LA",SNM,403,403,100,99,8,0,N
AMERISTATE BK,ATOKA ST BC,1733,508355,"ATOKA, OK",SMB,402,402,100,99,5,0,N
COMMUNITY B&TC,COMMUNITY BSHRS ESOP,1734,957757,"NEOSHO, MO",SMB,401,401,100,99,12,0,N
WILLAMETTE VALLEY BK,OREGON BC,1735,2954497,"SALEM, OR",SNM,401,401,100,99,3,0,N
FIRST SCTY T&SB,FIRST SCTY BC,1736,592439,"ELMWOOD PARK, IL",SNM,400,400,100,99,0,0,N
EVABANK,,1737,498531,"EVA, AL",SNM,400,400,100,99,7,0,N
PEOPLES BK,PEOPLES FNCL GROUP,1738,285928,"IVA, SC",SNM,400,400,100,99,6,0,N
HYPERION BK,HYPERION BSHRS,1739,3517590,"PHILADELPHIA, PA",SNM,400,400,100,99,1,0,N
BANK OF ZACHARY,ZACHARY BSHRS,1740,860334,"ZACHARY, LA",SNM,400,400,100,99,3,0,N
VILLAGE BK,VILLAGE BSHRS,1741,2010722,"SAINT FRANCIS, MN",SNM,400,400,100,99,3,0,N
ALLIANCE BK,ALLIANCE BC,1742,493741,"FRANCESVILLE, IN",SNM,399,399,100,99,6,0,N
FIRST ST BK,CSRA BK CORP,1743,36933,"WRENS, GA",SNM,399,399,100,99,4,0,N
FRAZER BK,FIRST ALTUS BC,1744,245351,"ALTUS, OK",SMB,399,399,100,99,5,0,N
WELCH ST BK,WELCH BSHRS,1745,416656,"WELCH, OK",SNM,398,398,100,99,5,0,N
MISSOURI BK,WARREN CTY BSHRS,1746,309150,"WARRENTON, MO",SMB,398,398,100,99,6,0,N
NORTHWEST BK ROCKFORD,FORESIGHT FNCL GRP,1747,685649,"ROCKFORD, IL",SNM,398,398,100,99,3,0,N
OSGOOD BK,OSB BC,1748,313223,"OSGOOD, OH",SNM,398,398,100,99,3,0,N
CITIZENS ST BK,,1749,523161,"SEALY, TX",SNM,397,397,100,99,0,0,N
SPRINGFIELD ST BK,SPRINGFIELD BSHRS,1750,197142,"SPRINGFIELD, KY",SMB,396,396,100,99,2,0,N
OHNWARD B&TC,OHNWARD BSHRS,1751,761543,"CASCADE, IA",SNM,396,396,100,99,5,0,N
FIRST SENTINEL BK,FIRST REGION BSHRS,1752,920975,"RICHLANDS, VA",SMB,394,394,100,99,8,0,N
MAQUOKETA ST BK,OHNWARD BSHRS,1753,683449,"MAQUOKETA, IA",SMB,394,394,100,99,3,0,N
SOUTHERN BK OF TN,,1754,2793593,"MOUNT JULIET, TN",SMB,394,394,100,99,3,0,N
COMMUNITY RESOURCE BK,MIDCOUNTRY ACQ CORP,1755,813853,"NORTHFIELD, MN",SMB,393,393,100,99,4,0,N
COMMUNITY BK,COMMUNITY BC OF SANTA MARIA,1756,2997216,"SANTA MARIA, CA",SNM,393,393,100,99,1,0,N
KENSINGTON BK,KENSINGTON BC,1757,58757,"KENSINGTON, MN",SNM,392,392,100,99,7,0,N
MARION CENTER BK,COMMUNITY BKR CORP,1758,947525,"INDIANA, PA",SNM,392,392,100,99,6,0,N
ALLIANCE CMNTY BK,AC BC,1759,924937,"PETERSBURG, IL",SNM,392,392,100,99,4,0,N
SUNMARK CMNTY BK,SUNMARK BSHRS,1760,100236,"PERRY, GA",SNM,392,392,100,99,5,0,N
BLC CMNTY BK,INDEPENDENT BC,1761,578741,"LITTLE CHUTE, WI",SNM,391,391,100,99,0,0,N
BANK OF FRANKLIN CTY,FRANKLIN BC,1762,2913702,"WASHINGTON, MO",SNM,391,391,100,99,4,0,N
COMMERCIAL BK & TR OF PA,COMMERCIAL NAT FNCL CORP,1763,945026,"LATROBE, PA",SNM,391,391,100,99,6,0,N
BANK OF MAUSTON,MAUSTON BC,1764,601443,"MAUSTON, WI",SNM,391,391,100,99,5,0,N
CITIZENS ST BK,FIRST LENA CORP,1765,356239,"LENA, IL",SNM,390,390,100,99,5,0,N
CITIZENS ST BK,CITIZENS BSHRS OF WOODVILLE,1766,867856,"HUDSON, WI",SNM,389,389,100,99,4,0,N
FIRST NB OF CLARKSDALE,FIRST VALLEY NAT CORP,1767,11640,"CLARKSDALE, MS",NAT,389,389,100,99,4,0,N
HIGH PLAINS BK,HIGH PLAINS BKG GROUP INC,1768,247551,"FLAGLER, CO",SMB,389,389,100,99,4,0,N
BANK OF MADISON,MADISON BK CORP,1769,752831,"MADISON, GA",SNM,389,389,100,99,2,0,N
FARMERS SVGS BK,SOUTHERN WI BSHRS CORP,1770,205346,"MINERAL POINT, WI",SNM,389,389,100,99,5,0,N
RIVERHILLS BK,RIVERHILLS CAP CORP,1771,573335,"VICKSBURG, MS",SNM,388,388,100,99,3,0,N
HONOR BK,HONOR BC,1772,815147,"HONOR, MI",SNM,387,387,100,99,7,0,N
ST HENRY BK,ST HENRY BC,1773,568126,"SAINT HENRY, OH",SMB,387,387,100,99,2,0,N
GUARANTY B&TC OF DELHI,DELHI BSHRS,1774,969255,"DELHI, LA",SNM,387,387,100,99,9,0,N
FARMERS & MRCH BK OF SC,FMB OF SC BSHRS,1775,282226,"HOLLY HILL, SC",SNM,386,386,100,99,7,0,N
TEXAS ST BK,TEXAS BC,1776,748964,"SAN ANGELO, TX",SNM,386,386,100,99,3,0,N
CITIZENS ST BK,COMMUNITY BSHRS,1777,572459,"MARYSVILLE, KS",SNM,386,386,100,99,3,0,N
COMMERCIAL BK,TCB BSHRS,1778,469737,"CRAWFORD, GA",SNM,385,385,100,99,4,0,N
RSNB BK,RSNB BC,1779,550952,"ROCK SPRINGS, WY",SMB,385,385,100,99,1,0,N
PACIFIC ALLI BK,,1780,3546862,"SAN GABRIEL, CA",SNM,385,385,100,99,2,0,N
UNITED CMNTY BK OF ND,BRAVERA HOLDS CORP,1781,680055,"LEEDS, ND",SNM,385,385,100,99,3,0,N
UNION BK,HOMETOWN BSHRS,1782,667029,"MIDDLEBOURNE, WV",SNM,385,385,100,99,8,0,N
LIBERTYVILLE SVG BK,VILLAGE INV CO,1783,857745,"FAIRFIELD, IA",SNM,385,385,100,99,5,0,N
FIRST NB&TC,TREYNOR BSHRS,1784,32234,"CLINTON, IL",NAT,383,383,100,99,4,0,N
FIRST NB OF MT DORA,FNBMD BSHRS,1785,61832,"MOUNT DORA, FL",NAT,383,383,100,99,3,0,N
BANK OF STAR VALLEY,STAR VALLEY BSHRS,1786,2396604,"AFTON, WY",SMB,383,383,100,99,2,0,N
FLEETWOOD BK,FLEETWOOD BK CORP,1787,551016,"FLEETWOOD, PA",SMB,383,383,100,99,6,0,N
STAR BK,MIDWEST BC,1788,715050,"MAPLE LAKE, MN",SNM,381,381,100,99,9,0,N
BANK OF LANDISBURG,,1789,734613,"LANDISBURG, PA",SMB,381,381,100,99,3,0,N
LAMAR NB,LAMAR BC,1790,2161,"PARIS, TX",NAT,381,381,100,99,4,0,N
FARMERS B&TC,FARMERS BANCORP,1791,33147,"BLYTHEVILLE, AR",SMB,381,381,100,99,5,0,N
CROWN BK,CROWN BSHRS,1792,2860271,"EDINA, MN",SNM,381,381,100,99,1,0,N
GLENNVILLE BK,GB BK GRP,1793,439132,"GLENNVILLE, GA",SNM,381,381,100,99,6,0,N
FIRST NB OF MONTEREY,,1794,44040,"MONTEREY, IN",NAT,380,380,100,99,3,0,N
WAYPOINT BK,MIDWEST BANCO CORP,1795,244158,"COZAD, NE",SNM,380,380,100,99,6,0,N
CATTLE B&TC,CATTLE CROSSING,1796,529659,"SEWARD, NE",SNM,380,380,100,99,3,0,N
IOWA ST BK,CLARKEL,1797,865142,"CLARKSVILLE, IA",SNM,380,380,100,99,2,0,N
FIRST ST B&T,UNIVERSAL FNCL SVC,1798,144856,"BAYPORT, MN",SNM,379,379,100,99,4,0,N
UNITED CUMBERLAND BK,MCCREARY BSHRS,1799,425818,"WHITLEY CITY, KY",SNM,379,379,100,99,6,0,N
PREMIER BK,PREMIER FC,1800,2687133,"DUBUQUE, IA",SMB,379,379,100,99,2,0,N
FIRST ST BK SOUTHWEST,FIRST ST BK SW KSOP PLAN & TR,1801,823656,"PIPESTONE, MN",SMB,379,379,100,99,5,0,N
SPRING BK,,1802,3721605,"BROOKFIELD, WI",SNM,378,378,100,100,0,0,N
FARMERS ST BK OF CALHAN,PIEPER BC,1803,956956,"CALHAN, CO",SNM,378,378,100,100,3,0,N
MURPHY BK,,1804,855563,"FRESNO, CA",SNM,378,378,100,100,1,0,N
FIRST AMERICAN NB,FIRST AMER BSHRS,1805,786340,"IUKA, MS",NAT,378,378,100,100,9,0,N
TOWER CMNTY BK,GENERAL BSHRS,1806,989730,"JASPER, TN",SNM,377,377,100,100,7,0,N
FIRST-LOCKHART NB,LOCKHART BSHRS,1807,631150,"LOCKHART, TX",NAT,377,377,100,100,5,0,N
LEWIS & CLARK BK,LEWIS & CLARK BC,1808,3489071,"OREGON CITY, OR",SNM,377,377,100,100,2,0,N
DAKOTA WESTERN BK,DAKOTA WESTERN BSHRS,1809,827458,"BOWMAN, ND",SMB,377,377,100,100,4,0,N
LAMESA NB,,1810,623052,"LAMESA, TX",NAT,377,377,100,100,0,0,N
LAKESIDE BK,PFBS HOLDS,1811,32766,"ROCKWALL, TX",SNM,376,376,100,100,0,0,N
STATE SVG BK,CENTRAL-STATE BC,1812,22543,"FRANKFORT, MI",SNM,375,375,100,100,5,0,N
KERNDT BROS SVG BK,KERNDT BK SVCS,1813,665146,"LANSING, IA",SNM,375,375,100,100,5,0,N
EXCHANGE B&TC,PERRY BSHRS,1814,456755,"PERRY, OK",SMB,374,374,100,100,2,0,N
MEADE COUNTY BK,MEADE BANCORP,1815,776547,"BRANDENBURG, KY",SNM,374,374,100,100,3,0,N
AMERICAN BK OF OK,AMERIBANK HC,1816,2684552,"COLLINSVILLE, OK",SNM,373,373,100,100,5,0,N
BANK OF WESTERN OK,WESTERN OK BSHRS,1817,175056,"ELK CITY, OK",SMB,373,373,100,100,5,0,N
DOLORES ST BK,,1818,63050,"DOLORES, CO",SNM,373,373,100,100,3,0,N
GEORGIA CMNTY BK,GEORGIA CMNTY BC,1819,2823221,"ALBANY, GA",SNM,372,372,100,100,7,0,N
HARBOR BK OF MD,HARBOR BSHRS CORP,1820,533124,"BALTIMORE, MD",SNM,372,372,100,100,6,0,N
BANKCHEROKEE,CHEROKEE BSHRS,1821,748254,"SAINT PAUL, MN",SNM,371,371,100,100,2,0,N
GUARANTY ST B&TC,GUARANTY,1822,1009756,"BELOIT, KS",SNM,371,371,100,100,8,0,N
EXCHANGE BK,EXCHANGE BSHRS,1823,613839,"MILLEDGEVILLE, GA",SNM,371,371,100,100,4,0,N
FIRST NB,,1824,855264,"PORT LAVACA, TX",NAT,371,371,100,100,3,0,N
CATTARAUGUS CTY BK,C C BC,1825,254504,"LITTLE VALLEY, NY",SNM,370,370,100,100,6,0,N
DELAWARE NB OF DELHI,DELHI BC,1826,236603,"DELHI, NY",NAT,370,370,100,100,3,0,N
CITIZENS BK OF EDMOND,CITIZENS BSHRS ESOP,1827,172457,"EDMOND, OK",SMB,370,370,100,100,1,0,N
CASEY COUNTY BK,CASEY CTY BC,1828,646145,"LIBERTY, KY",SMB,370,370,100,100,4,0,N
FARMERS ST BK,FARMERS BSHRS,1829,875057,"CENTER, TX",SNM,369,369,100,100,5,0,N
BANK OF CLARENDON,,1830,3720,"MANNING, SC",SNM,369,369,100,100,4,0,N
STATE BK,FORESIGHT FNCL GRP,1831,2791517,"FREEPORT, IL",SNM,369,369,100,100,0,0,N
FIRST NB OF ALLENDALE,ALLENDALE BANCORP,1832,990642,"ALLENDALE, IL",NAT,368,368,100,100,2,0,N
FIRST NB OF GRIFFIN,,1833,563233,"GRIFFIN, GA",NAT,368,368,100,100,7,0,N
ENNIS ST BK,ENNIS BSHRS,1834,435059,"ENNIS, TX",SNM,367,367,100,100,4,0,N
FARMERS-MERCHANTS BK OF IL,MERCHANTS BC,1835,948036,"JOY, IL",SNM,367,367,100,100,3,0,N
FIRST CITIZENS NB,,1836,230423,"UPPER SANDUSKY, OH",NAT,367,367,100,100,8,0,N
HOMETOWN BK OF PA,,1837,3594087,"BEDFORD, PA",SNM,367,367,100,100,5,0,N
BANK OF TIOGA,TREYNOR BSHRS,1838,768953,"TIOGA, ND",SNM,366,366,100,100,1,0,N
CENTRAL BK OF KANSAS CITY,CENTRAL BSHRS,1839,751852,"KANSAS CITY, MO",SNM,366,366,100,100,1,0,N
IRELAND BK,IRELAND BC,1840,428462,"MALAD CITY, ID",SNM,366,366,100,100,11,0,N
AMERICAN NB FOX CITIES,AMERICAN NAT BC,1841,2051127,"APPLETON, WI",NAT,365,365,100,100,0,0,N
OSB CMNTY BK,OTTAWA BC,1842,725077,"OTTAWA, IL",SNM,365,365,100,100,2,0,N
FIRST NB,MARION CTY BSHRS,1843,330239,"HAMILTON, AL",NAT,365,365,100,100,4,0,N
DELTA NB&TC,DELTA INV CO CAYMAN,1844,65513,"NEW YORK, NY",NAT,365,365,100,100,1,0,Y
STATE B&TC,PEOPLES BC,1845,386731,"WINFIELD, AL",SNM,365,365,100,100,3,0,N
PEOPLES ST BK,BOZKA INV,1846,530851,"HALLETTSVILLE, TX",SNM,364,364,100,100,0,0,N
BANK OF LAFAYETTE,LAFAYETTE BSHRS,1847,944739,"LA FAYETTE, GA",SNM,364,364,100,100,2,0,N
ALLIANCE BK,ALLIANCE BSHRS,1848,2619714,"CAPE GIRARDEAU, MO",SNM,364,364,100,100,4,0,N
PIKE NB,PCNB CORP,1849,880332,"MCCOMB, MS",NAT,364,364,100,100,4,0,N
FORTE BK,FNB HARTFORD BC,1850,742944,"HARTFORD, WI",SNM,362,362,100,100,2,0,N
FARMERS ST BK,FSC BSHRS,1851,757452,"CAMERON, MO",SNM,362,362,100,100,7,0,N
ALAMOSA ST BK,ALAMOSA BC,1852,869953,"ALAMOSA, CO",SNM,362,362,100,100,1,0,N
BK OF LEXINGTON INC,MEADE BANCORP,1853,3410141,"LEXINGTON, KY",SNM,362,362,100,100,4,0,N
SHELBY ST BK,SHELBY FC,1854,961343,"SHELBY, MI",SNM,362,362,100,100,9,0,N
FIRST ST BK,FULL SVC INS AGY,1855,917050,"BUXTON, ND",SNM,361,361,100,100,4,0,N
AUSTIN CTY ST BK,AUSTIN CTY BSHRS,1856,3463875,"BELLVILLE, TX",SNM,361,361,100,100,2,0,N
MCNB BK&TC,MCNB BANKS,1857,20633,"WELCH, WV",SNM,360,360,100,100,6,0,N
SOUTHERN HERITAGE BK,SHB BC,1858,935559,"JONESVILLE, LA",SNM,360,360,100,100,9,0,N
5STAR BK,LITTLE LONDON BC,1859,455253,"COLORADO SPRINGS, CO",SNM,360,360,100,100,4,0,N
SECURITY ST BK OF OK,SECURITY BSHRS CORP,1860,52951,"WEWOKA, OK",SNM,360,360,100,100,3,0,N
PEOPLES BK OF E TN,PEOPLES BSHRS OF TN,1861,2614344,"MADISONVILLE, TN",SNM,360,360,100,100,9,0,N
FIRST SECURE B&TC,FIRST SECURE BK GRP,1862,25647,"PALOS HILLS, IL",SNM,359,359,100,100,5,0,N
BANK OF CMRC & TC,,1863,476539,"CROWLEY, LA",SNM,359,359,100,100,4,0,N
FIRST NB,,1864,458665,"STANTON, TX",NAT,359,359,100,100,1,0,N
PEOPLES TC OF ST ALBANS,,1865,463605,"SAINT ALBANS, VT",SNM,359,359,100,100,5,0,N
ELDERTON ST BK,KEYSTRONG FNCL INC,1866,282824,"ELDERTON, PA",SNM,359,359,100,100,2,0,N
PEOPLES CMNTY BK,PEOPLES CMNTY BSHRS,1867,420644,"MAZOMANIE, WI",SNM,359,359,100,100,5,0,N
UNION NB,ELGIN BSHRS,1868,963730,"ELGIN, IL",NAT,358,358,100,100,1,0,N
GRUNDY BK,ILLINOIS VALLEY BC,1869,715144,"MORRIS, IL",SMB,358,358,100,100,3,0,N
CITY B&TC,CITY BSHRS,1870,841753,"NATCHITOCHES, LA",SNM,358,358,100,100,5,0,N
GREAT SOUTHERN BK,GREAT SOUTHERN CAP CORP,1871,101738,"MERIDIAN, MS",SMB,358,358,100,100,11,0,N
BANK OF ROMNEY,ROMNEY BSHRS,1872,722432,"ROMNEY, WV",SMB,358,358,100,100,6,0,N
FIRST NB OF BROOKFIELD,BROOKFIELD BSHRS,1873,465038,"BROOKFIELD, IL",NAT,356,356,100,100,0,0,N
LAKESIDE BK,LAKESIDE BSHRS,1874,4165907,"LAKE CHARLES, LA",SNM,356,356,100,100,3,0,N
FIRST NB OF ST IGNACE,MACKINAC NAT BC,1875,381950,"SAINT IGNACE, MI",NAT,356,356,100,100,6,0,N
BANK OF GLEN BURNIE,GLEN BURNIE BC,1876,628123,"GLEN BURNIE, MD",SNM,355,355,100,100,7,0,N
FIRST NB IN DERIDDER,,1877,480433,"DERIDDER, LA",NAT,355,355,100,100,6,0,N
UNION BK OF MENA,UNION BSHRS,1878,86349,"MENA, AR",SMB,355,355,100,100,2,0,N
PEOPLES ST BK OF PLAINVIEW,WRZ BSHRS,1879,786555,"PLAINVIEW, MN",SMB,355,355,100,100,4,0,N
EXCHANGE BK OF AL,GADSDEN CORP,1880,672537,"ALTOONA, AL",SNM,355,355,100,100,4,0,N
FIRST TR BK IL,FIRST TR FC,1881,2718596,"KANKAKEE, IL",SNM,354,354,100,100,5,0,N
BANK OF DUDLEY,HOGAN INV I,1882,546535,"DUDLEY, GA",SNM,354,354,100,100,5,0,N
WAGGONER NB,WAGGONER NAT BSHRS,1883,548267,"VERNON, TX",NAT,354,354,100,100,1,0,N
F&M BK,WASHINGTON/WILKES HC,1884,510330,"WASHINGTON, GA",SNM,354,354,100,100,4,0,N
BANK OF CLEVELAND,BRADLEY CTY FC,1885,144034,"CLEVELAND, TN",SNM,354,354,100,100,4,0,N
FIRST NB OF ELMER,ELMER BC,1886,609010,"ELMER, NJ",NAT,354,354,100,100,5,0,N
COMMERCIAL BK,,1887,296559,"PARSONS, KS",SNM,353,353,100,100,8,0,N
BANK OF LAKE MILLS,,1888,477349,"LAKE MILLS, WI",SNM,353,353,100,100,1,0,N
EARLHAM SVG BK,,1889,645540,"WEST DES MOINES, IA",SNM,353,353,100,100,8,0,N
FIRST UNITED NB,FRYBURG BKG CO,1890,127224,"FRYBURG, PA",NAT,352,352,100,100,5,0,N
CONNECTIONS BK MW,WELLS BSHRS,1891,646556,"PLATTE CITY, MO",SNM,352,352,100,100,4,0,N
PROGROWTH BK,PROGRESSIVE GROWTH CORP,1892,751254,"NICOLLET, MN",SNM,351,351,100,100,2,0,N
COFFEE CTY BK,COFFEE CTY BSHRS,1893,211338,"MANCHESTER, TN",SNM,351,351,100,100,3,0,N
CITIZENS NB OF PARK RAPIDS,PARK RAPIDS BSHRS,1894,877752,"PARK RAPIDS, MN",NAT,350,350,100,100,0,0,N
SECURITY NB,SECURITY FS CORP,1895,119153,"ENID, OK",NAT,350,350,100,100,2,0,N
STERLING BK,NORTHWEST WI BC,1896,628356,"BARRON, WI",SNM,350,350,100,100,3,0,N
BANK OF O'FALLON,SECURITY FIRST BSHRS,1897,410748,"O'FALLON, IL",SNM,350,350,100,100,1,0,N
